"","election_id","office_id","candidate_id","candidate_name","first_name","last_name","prefix","suffix","gender","race","ethinicity","age","incumbent"
"289","IN_2004-11-02_GEN","TC1_Allen_1_9",NA,"Nancy Eshcoff Boyer","Nancy","Boyer",NA,NA,NA,NA,NA,NA,NA
"290","IN_2004-11-02_GEN","TC1_Allen_1_4",NA,"Charles F. Pratt","Charles","Pratt",NA,NA,NA,NA,NA,NA,NA
"291","IN_2004-11-02_GEN","TC2_Clay_13_1",NA,"Ernest E. Yelton","Ernest","Yelton",NA,NA,NA,NA,NA,NA,NA
"292","IN_2004-11-02_GEN","TC1_Allen_1_1",NA,"Kenneth R. Scheibenberger","Kenneth","Scheibenberger",NA,NA,NA,NA,NA,NA,NA
"293","IN_2004-11-02_GEN","TC2_Crawford_77_1",NA,"Kenneth Lynn Lopp","Kenneth","Lopp",NA,NA,NA,NA,NA,NA,NA
"294","IN_2004-11-02_GEN","TC1_Blackford_1_1",NA,"John W. Forcum","John","Forcum",NA,NA,NA,NA,NA,NA,NA
"295","IN_2004-11-02_GEN","TC2_Dearborn_7_1",NA,"James D. Humphrey","James","Humphrey",NA,NA,NA,NA,NA,NA,NA
"296","IN_2004-11-02_GEN","TC2_DeKalb_75_1",NA,"Kirk D. Carpenter","Kirk","Carpenter",NA,NA,NA,NA,NA,NA,NA
"297","IN_2004-11-02_GEN","TC2_Delaware_46_1",NA,"Marianne Lafferty Vorhees","Marianne","Vorhees",NA,NA,NA,NA,NA,NA,NA
"298","IN_2004-11-02_GEN","TC2_Delaware_46_1",NA,"Jeffrey L. Arnold","Jeffrey","Arnold",NA,NA,NA,NA,NA,NA,NA
"299","IN_2004-11-02_GEN","TC1_Cass_1_1",NA,"Thomas C. Perrone","Thomas","Perrone",NA,NA,NA,NA,NA,NA,NA
"300","IN_2004-11-02_GEN","TC2_Elkhart_34_1",NA,"Terry C. Shewmaker","Terry","Shewmaker",NA,NA,NA,NA,NA,NA,NA
"301","IN_2004-11-02_GEN","TC1_Dubois_1_1",NA,"Nathan A. Verkamp","Nathan","Verkamp",NA,NA,NA,NA,NA,NA,NA
"302","IN_2004-11-02_GEN","TC1_Dubois_1_1",NA,"Elaine Marie Becher Brown","Elaine","Brown",NA,NA,NA,NA,NA,NA,NA
"303","IN_2004-11-02_GEN","CK2_Blackford_1_1",NA,"Rik Rhodes","Rik","Rhodes",NA,NA,NA,NA,NA,NA,NA
"304","IN_2004-11-02_GEN","CK2_Blackford_1_1",NA,"Laura Pierce Coons","Laura","Coons",NA,NA,NA,NA,NA,NA,NA
"305","IN_2004-11-02_GEN","CK2_Carroll_1_1",NA,"Laura Sterrett","Laura","Sterrett",NA,NA,NA,NA,NA,NA,NA
"306","IN_2004-11-02_GEN","CK2_Cass_1_1",NA,"Sharon Strasser","Sharon","Strasser",NA,NA,NA,NA,NA,NA,NA
"307","IN_2004-11-02_GEN","CK2_Cass_1_1",NA,"Linda Crimmins","Linda","Crimmins",NA,NA,NA,NA,NA,NA,NA
"308","IN_2004-11-02_GEN","CK2_Clay_1_1",NA,"Mary C. Brown","Mary","Brown",NA,NA,NA,NA,NA,NA,NA
"309","IN_2004-11-02_GEN","CK2_Dearborn_1_1",NA,"Phillip D. Weaver","Phillip","Weaver",NA,NA,NA,NA,NA,NA,NA
"310","IN_2004-11-02_GEN","CK2_DeKalb_1_1",NA,"Jacqueline (Jackie) Rowan","Jacqueline","Rowan",NA,NA,NA,NA,NA,NA,NA
"311","IN_2004-05-04_PRI","TC2_Bartholomew_9_1",NA,"Stephen R. Heimann","Stephen","Heimann",NA,NA,NA,NA,NA,NA,NA
"312","IN_2004-05-04_PRI","TC2_Bartholomew_9_1",NA,"David A. Nowak","David","Nowak",NA,NA,NA,NA,NA,NA,NA
"313","IN_2004-05-04_PRI","TC2_Clark_4_1",NA,"Daniel F. Donahue","Daniel","Donahue",NA,NA,NA,NA,NA,NA,NA
"314","IN_2004-05-04_PRI","TC2_Clay_13_1",NA,"Ernest E. Yelton","Ernest","Yelton",NA,NA,NA,NA,NA,NA,NA
"315","IN_2004-05-04_PRI","TC2_Crawford_77_1",NA,"Kenneth Lynn Lopp","Kenneth","Lopp",NA,NA,NA,NA,NA,NA,NA
"316","IN_2004-05-04_PRI","TC1_Blackford_1_1",NA,"John W. Forcum","John","Forcum",NA,NA,NA,NA,NA,NA,NA
"317","IN_2004-05-04_PRI","TC2_Dearborn_7_1",NA,"James D. Humphrey","James","Humphrey",NA,NA,NA,NA,NA,NA,NA
"318","IN_2004-05-04_PRI","TC2_DeKalb_75_1",NA,"Kirk D. Carpenter","Kirk","Carpenter",NA,NA,NA,NA,NA,NA,NA
"319","IN_2004-05-04_PRI","TC2_Delaware_46_1",NA,"Marianne Lafferty Vorhees","Marianne","Vorhees",NA,NA,NA,NA,NA,NA,NA
"320","IN_2004-05-04_PRI","TC2_Delaware_46_1",NA,"Jeffrey L. Arnold","Jeffrey","Arnold",NA,NA,NA,NA,NA,NA,NA
"321","IN_2004-05-04_PRI","TC1_Cass_1_1",NA,"Thomas C. Perrone","Thomas","Perrone",NA,NA,NA,NA,NA,NA,NA
"322","IN_2004-05-04_PRI","TC2_Elkhart_34_1",NA,"Terry C. Shewmaker","Terry","Shewmaker",NA,NA,NA,NA,NA,NA,NA
"323","IN_2004-05-04_PRI","TC1_Dubois_1_1",NA,"Howard B. Lytton, Jr.","Howard","Lytton",NA,NA,NA,NA,NA,NA,NA
"324","IN_2004-05-04_PRI","TC1_Dubois_1_1",NA,"Nathan A. Verkamp","Nathan","Verkamp",NA,NA,NA,NA,NA,NA,NA
"325","IN_2004-05-04_PRI","TC1_Dubois_1_1",NA,"Elaine Marie Becher Brown","Elaine","Brown",NA,NA,NA,NA,NA,NA,NA
"326","IN_2006-11-07_GEN","TC2_Adams_26_1",NA,"Frederick A. Schurger","Frederick","Schurger",NA,NA,NA,NA,NA,NA,NA
"327","IN_2006-11-07_GEN","TC2_Blackford_71_1",NA,"Dean A. Young","Dean","Young",NA,NA,NA,NA,NA,NA,NA
"328","IN_2006-11-07_GEN","TC2_Boone_20_1",NA,"Steve David","Steve","David",NA,NA,NA,NA,NA,NA,NA
"329","IN_2006-11-07_GEN","TC2_Brown_88_1",NA,"Judith A. Stewart","Judith","Stewart",NA,NA,NA,NA,NA,NA,NA
"330","IN_2006-11-07_GEN","TC2_Carroll_74_1",NA,"Don Currie","Don","Currie",NA,NA,NA,NA,NA,NA,NA
"331","IN_2006-11-07_GEN","TC2_Cass_29_1",NA,"Leo T. Burns","Leo","Burns",NA,NA,NA,NA,NA,NA,NA
"332","IN_2006-11-07_GEN","TC2_Cass_29_1",NA,"Sheryl M. Pherson","Sheryl","Pherson",NA,NA,NA,NA,NA,NA,NA
"333","IN_2006-11-07_GEN","TC2_Clay_13_1",NA,"Joseph Dom Trout","Joseph","Trout",NA,NA,NA,NA,NA,NA,NA
"334","IN_2006-11-07_GEN","TC2_Clay_13_1",NA,"Robert Alex Pell","Robert","Pell",NA,NA,NA,NA,NA,NA,NA
"335","IN_2006-11-07_GEN","TC2_Clinton_45_1",NA,"Linley E. Pearson","Linley","Pearson",NA,NA,NA,NA,NA,NA,NA
"336","IN_2006-11-07_GEN","TC1_Bartholomew_1_1",NA,"Eric Hayes","Eric","Hayes",NA,NA,NA,NA,NA,NA,NA
"337","IN_2006-11-07_GEN","TC1_Bartholomew_1_1",NA,"Chris D. Monroe","Chris","Monroe",NA,NA,NA,NA,NA,NA,NA
"338","IN_2006-11-07_GEN","TC2_Decatur_69_1",NA,"John A. Westhafer","John","Westhafer",NA,NA,NA,NA,NA,NA,NA
"339","IN_2006-11-07_GEN","TC2_Delaware_46_2",NA,"Richard A. Dailey","Richard","Dailey",NA,NA,NA,NA,NA,NA,NA
"340","IN_2006-11-07_GEN","TC1_Cass_1_2",NA,"Rick Maughmer","Rick","Maughmer",NA,NA,NA,NA,NA,NA,NA
"341","IN_2006-11-07_GEN","TC1_Clark_1_1",NA,"Vicki Carmichael","Vicki","Carmichael",NA,NA,NA,NA,NA,NA,NA
"342","IN_2006-11-07_GEN","TC1_Clark_1_1",NA,"Steven P. (Steve) Langdon","Steven","Langdon",NA,NA,NA,NA,NA,NA,NA
"343","IN_2006-11-07_GEN","TC1_Clay_1_1",NA,"J. Blaine Akers","J.","Akers",NA,NA,NA,NA,NA,NA,NA
"344","IN_2006-11-07_GEN","TC1_Dearborn_1_2",NA,"Sally A. Blankenship","Sally","Blankenship",NA,NA,NA,NA,NA,NA,NA
"345","IN_2006-11-07_GEN","TC1_DeKalb_1_2",NA,"Monte L. Brown","Monte","Brown",NA,NA,NA,NA,NA,NA,NA
"346","IN_2006-11-07_GEN","DA_Adams_26_1",NA,"Christopher E. Harvey","Christopher","Harvey",NA,NA,NA,NA,NA,NA,NA
"347","IN_2006-11-07_GEN","TC1_Elkhart_1_2",NA,"Stephen R. Bowers","Stephen","Bowers",NA,NA,NA,NA,NA,NA,NA
"348","IN_2006-11-07_GEN","DA_Allen_38_1",NA,"Karen Richards","Karen","Richards",NA,NA,NA,NA,NA,NA,NA
"349","IN_2006-11-07_GEN","DA_Bartholomew_9_1",NA,"William M. (Bill) Nash","William","Nash",NA,NA,NA,NA,NA,NA,NA
"350","IN_2006-11-07_GEN","DA_Benton_76_1",NA,"William B. Weist","William","Weist",NA,NA,NA,NA,NA,NA,NA
"351","IN_2006-11-07_GEN","TC1_Elkhart_1_6",NA,"David C. Bonfiglio","David","Bonfiglio",NA,NA,NA,NA,NA,NA,NA
"352","IN_2006-11-07_GEN","DA_Blackford_71_1",NA,"Kevin N. Basey","Kevin","Basey",NA,NA,NA,NA,NA,NA,NA
"353","IN_2006-11-07_GEN","DA_Boone_20_1",NA,"Todd J. Meyer","Todd","Meyer",NA,NA,NA,NA,NA,NA,NA
"354","IN_2006-11-07_GEN","DA_Brown_88_1",NA,"James R. Oliver","James","Oliver",NA,NA,NA,NA,NA,NA,NA
"355","IN_2006-11-07_GEN","DA_Brown_88_1",NA,"Andrew Szakaly","Andrew","Szakaly",NA,NA,NA,NA,NA,NA,NA
"356","IN_2006-11-07_GEN","DA_Carroll_74_1",NA,"James R. Huffer","James","Huffer",NA,NA,NA,NA,NA,NA,NA
"357","IN_2006-11-07_GEN","DA_Carroll_74_1",NA,"Tricia L. Thompson","Tricia","Thompson",NA,NA,NA,NA,NA,NA,NA
"358","IN_2006-11-07_GEN","DA_Cass_29_1",NA,"Kevin S. Enyeart","Kevin","Enyeart",NA,NA,NA,NA,NA,NA,NA
"359","IN_2006-11-07_GEN","DA_Clark_4_1",NA,"Steven D. Stewart","Steven","Stewart",NA,NA,NA,NA,NA,NA,NA
"360","IN_2006-11-07_GEN","DA_Clay_13_1",NA,"B. Lee Reberger, Jr.","B.","Reberger",NA,NA,NA,NA,NA,NA,NA
"361","IN_2006-11-07_GEN","DA_Clinton_45_1",NA,"Louis D. Evans","Louis","Evans",NA,NA,NA,NA,NA,NA,NA
"362","IN_2006-11-07_GEN","DA_Clinton_45_1",NA,"Anthony J. Sommer","Anthony","Sommer",NA,NA,NA,NA,NA,NA,NA
"363","IN_2006-11-07_GEN","DA_Crawford_77_1",NA,"Cheryl Hillenburg","Cheryl","Hillenburg",NA,NA,NA,NA,NA,NA,NA
"364","IN_2006-11-07_GEN","DA_Crawford_77_1",NA,"Lester V. Shelton","Lester","Shelton",NA,NA,NA,NA,NA,NA,NA
"365","IN_2006-11-07_GEN","DA_Daviess_49_1",NA,"G. Byron Overton","G.","Overton",NA,NA,NA,NA,NA,NA,NA
"366","IN_2006-11-07_GEN","DA_Dearborn_7_1",NA,"Aaron Negangard","Aaron","Negangard",NA,NA,NA,NA,NA,NA,NA
"367","IN_2006-11-07_GEN","DA_Decatur_69_1",NA,"William O. Smith","William","Smith",NA,NA,NA,NA,NA,NA,NA
"368","IN_2006-11-07_GEN","DA_DeKalb_75_1",NA,"ClaraMary Winebrenner","ClaraMary","Winebrenner",NA,NA,NA,NA,NA,NA,NA
"369","IN_2006-11-07_GEN","DA_Delaware_46_1",NA,"Mark R. McKinney","Mark","McKinney",NA,NA,NA,NA,NA,NA,NA
"370","IN_2006-11-07_GEN","DA_Delaware_46_1",NA,"Mark A. Delgado","Mark","Delgado",NA,NA,NA,NA,NA,NA,NA
"371","IN_2006-11-07_GEN","DA_Dubois_57_1",NA,"Michael A. Fritch","Michael","Fritch",NA,NA,NA,NA,NA,NA,NA
"372","IN_2006-11-07_GEN","DA_Elkhart_34_1",NA,"Curtis T. Hill, Jr.","Curtis","Hill",NA,NA,NA,NA,NA,NA,NA
"373","IN_2006-05-02_PRI","TC2_Adams_26_1",NA,"Frederick A. Schurger","Frederick","Schurger",NA,NA,NA,NA,NA,NA,NA
"374","IN_2006-05-02_PRI","TC2_Blackford_71_1",NA,"Dean A. Young","Dean","Young",NA,NA,NA,NA,NA,NA,NA
"375","IN_2006-05-02_PRI","TC2_Boone_20_1",NA,"Steve David","Steve","David",NA,NA,NA,NA,NA,NA,NA
"376","IN_2006-05-02_PRI","TC2_Brown_88_1",NA,"Judith A. Stewart","Judith","Stewart",NA,NA,NA,NA,NA,NA,NA
"377","IN_2006-05-02_PRI","TC2_Carroll_74_1",NA,"Don Currie","Don","Currie",NA,NA,NA,NA,NA,NA,NA
"378","IN_2006-05-02_PRI","TC2_Cass_29_1",NA,"Patrick E. McNarny","Patrick","McNarny",NA,NA,NA,NA,NA,NA,NA
"379","IN_2006-05-02_PRI","TC2_Cass_29_1",NA,"Robert Leirer Justice","Robert","Justice",NA,NA,NA,NA,NA,NA,NA
"380","IN_2006-05-02_PRI","TC2_Cass_29_1",NA,"Sheryl M. Pherson","Sheryl","Pherson",NA,NA,NA,NA,NA,NA,NA
"381","IN_2006-05-02_PRI","TC2_Clay_13_1",NA,"Joseph Dom Trout","Joseph","Trout",NA,NA,NA,NA,NA,NA,NA
"382","IN_2006-05-02_PRI","TC2_Clay_13_1",NA,"Robert Alex Pell","Robert","Pell",NA,NA,NA,NA,NA,NA,NA
"383","IN_2006-05-02_PRI","TC2_Clinton_45_1",NA,"Linley E. Pearson","Linley","Pearson",NA,NA,NA,NA,NA,NA,NA
"384","IN_2006-05-02_PRI","TC1_Bartholomew_1_1",NA,"Eric Hayes","Eric","Hayes",NA,NA,NA,NA,NA,NA,NA
"385","IN_2006-05-02_PRI","TC1_Bartholomew_1_1",NA,"Chris D. Monroe","Chris","Monroe",NA,NA,NA,NA,NA,NA,NA
"386","IN_2006-05-02_PRI","TC1_Bartholomew_1_1",NA,"David A. Nowak","David","Nowak",NA,NA,NA,NA,NA,NA,NA
"387","IN_2006-05-02_PRI","TC2_Decatur_69_1",NA,"John A. Westhafer","John","Westhafer",NA,NA,NA,NA,NA,NA,NA
"388","IN_2006-05-02_PRI","TC2_Delaware_46_2",NA,"Richard A. Dailey","Richard","Dailey",NA,NA,NA,NA,NA,NA,NA
"389","IN_2006-05-02_PRI","TC1_Cass_1_2",NA,"Rick Maughmer","Rick","Maughmer",NA,NA,NA,NA,NA,NA,NA
"390","IN_2006-05-02_PRI","TC1_Clark_1_1",NA,"Jerome F. (Jerry) Jacobi","Jerome","Jacobi",NA,NA,NA,NA,NA,NA,NA
"391","IN_2006-05-02_PRI","TC1_Clark_1_1",NA,"Vicki Carmichael","Vicki","Carmichael",NA,NA,NA,NA,NA,NA,NA
"392","IN_2006-05-02_PRI","TC1_Clark_1_1",NA,"Steven P. (Steve) Langdon","Steven","Langdon",NA,NA,NA,NA,NA,NA,NA
"393","IN_2006-05-02_PRI","TC1_Clay_1_1",NA,"J. Blaine Akers","J.","Akers",NA,NA,NA,NA,NA,NA,NA
"394","IN_2006-05-02_PRI","TC1_Dearborn_1_2",NA,"Sally A. Blankenship","Sally","Blankenship",NA,NA,NA,NA,NA,NA,NA
"395","IN_2006-05-02_PRI","TC1_DeKalb_1_2",NA,"Monte L. Brown","Monte","Brown",NA,NA,NA,NA,NA,NA,NA
"396","IN_2006-05-02_PRI","DA_Adams_26_1",NA,"Christopher E. Harvey","Christopher","Harvey",NA,NA,NA,NA,NA,NA,NA
"397","IN_2006-05-02_PRI","TC1_Elkhart_1_2",NA,"Stephen E. Platt","Stephen","Platt",NA,NA,NA,NA,NA,NA,NA
"398","IN_2006-05-02_PRI","TC1_Elkhart_1_2",NA,"Stephen R. Bowers","Stephen","Bowers",NA,NA,NA,NA,NA,NA,NA
"399","IN_2006-05-02_PRI","DA_Allen_38_1",NA,"Karen Richards","Karen","Richards",NA,NA,NA,NA,NA,NA,NA
"400","IN_2006-05-02_PRI","DA_Bartholomew_9_1",NA,"William M. (Bill) Nash","William","Nash",NA,NA,NA,NA,NA,NA,NA
"401","IN_2006-05-02_PRI","DA_Benton_76_1",NA,"Jud Barce","Jud","Barce",NA,NA,NA,NA,NA,NA,NA
"402","IN_2006-05-02_PRI","DA_Benton_76_1",NA,"William B. Weist","William","Weist",NA,NA,NA,NA,NA,NA,NA
"403","IN_2006-05-02_PRI","TC1_Elkhart_1_6",NA,"David C. Bonfiglio","David","Bonfiglio",NA,NA,NA,NA,NA,NA,NA
"404","IN_2006-05-02_PRI","DA_Blackford_71_1",NA,"Kevin N. Basey","Kevin","Basey",NA,NA,NA,NA,NA,NA,NA
"405","IN_2006-05-02_PRI","DA_Boone_20_1",NA,"Todd J. Meyer","Todd","Meyer",NA,NA,NA,NA,NA,NA,NA
"406","IN_2006-05-02_PRI","DA_Brown_88_1",NA,"James R. Oliver","James","Oliver",NA,NA,NA,NA,NA,NA,NA
"407","IN_2006-05-02_PRI","DA_Brown_88_1",NA,"Andrew Szakaly","Andrew","Szakaly",NA,NA,NA,NA,NA,NA,NA
"408","IN_2006-05-02_PRI","DA_Carroll_74_1",NA,"Robert T. Ives","Robert","Ives",NA,NA,NA,NA,NA,NA,NA
"409","IN_2006-05-02_PRI","DA_Carroll_74_1",NA,"Tricia L. Thompson","Tricia","Thompson",NA,NA,NA,NA,NA,NA,NA
"410","IN_2006-05-02_PRI","DA_Cass_29_1",NA,"Kevin S. Enyeart","Kevin","Enyeart",NA,NA,NA,NA,NA,NA,NA
"411","IN_2006-05-02_PRI","DA_Clark_4_1",NA,"Steven D. Stewart","Steven","Stewart",NA,NA,NA,NA,NA,NA,NA
"412","IN_2006-05-02_PRI","DA_Clay_13_1",NA,"B. Lee Reberger, Jr.","B.","Reberger",NA,NA,NA,NA,NA,NA,NA
"413","IN_2006-05-02_PRI","DA_Clinton_45_1",NA,"Louis D. Evans","Louis","Evans",NA,NA,NA,NA,NA,NA,NA
"414","IN_2006-05-02_PRI","DA_Clinton_45_1",NA,"Anthony J. Sommer","Anthony","Sommer",NA,NA,NA,NA,NA,NA,NA
"415","IN_2006-05-02_PRI","DA_Clinton_45_1",NA,"F. Scott Stuard","F.","Stuard",NA,NA,NA,NA,NA,NA,NA
"416","IN_2006-05-02_PRI","DA_Crawford_77_1",NA,"Cheryl Hillenburg","Cheryl","Hillenburg",NA,NA,NA,NA,NA,NA,NA
"417","IN_2006-05-02_PRI","DA_Crawford_77_1",NA,"Jimmie L. Montgomery","Jimmie","Montgomery",NA,NA,NA,NA,NA,NA,NA
"418","IN_2006-05-02_PRI","DA_Daviess_49_1",NA,"G. Byron Overton","G.","Overton",NA,NA,NA,NA,NA,NA,NA
"419","IN_2006-05-02_PRI","DA_Dearborn_7_1",NA,"Aaron Negangard","Aaron","Negangard",NA,NA,NA,NA,NA,NA,NA
"420","IN_2006-05-02_PRI","DA_Decatur_69_1",NA,"William O. Smith","William","Smith",NA,NA,NA,NA,NA,NA,NA
"421","IN_2006-05-02_PRI","DA_DeKalb_75_1",NA,"ClaraMary Winebrenner","ClaraMary","Winebrenner",NA,NA,NA,NA,NA,NA,NA
"422","IN_2006-05-02_PRI","DA_DeKalb_75_1",NA,"Gregory J. Kenner","Gregory","Kenner",NA,NA,NA,NA,NA,NA,NA
"423","IN_2006-05-02_PRI","DA_Delaware_46_1",NA,"Mark R. McKinney","Mark","McKinney",NA,NA,NA,NA,NA,NA,NA
"424","IN_2006-05-02_PRI","DA_Delaware_46_1",NA,"Mark A. Delgado","Mark","Delgado",NA,NA,NA,NA,NA,NA,NA
"425","IN_2006-05-02_PRI","DA_Dubois_57_1",NA,"Michael A. Fritch","Michael","Fritch",NA,NA,NA,NA,NA,NA,NA
"426","IN_2006-05-02_PRI","DA_Elkhart_34_1",NA,"Curtis T. Hill, Jr.","Curtis","Hill",NA,NA,NA,NA,NA,NA,NA
"427","IN_2008-11-04_GEN","AG_Bartholomew_1_1",NA,"Linda Pence","Linda","Pence",NA,NA,NA,NA,NA,NA,NA
"428","IN_2008-11-04_GEN","AG_Blackford_1_1",NA,"Linda Pence","Linda","Pence",NA,NA,NA,NA,NA,NA,NA
"429","IN_2008-11-04_GEN","AG_Cass_1_1",NA,"Linda Pence","Linda","Pence",NA,NA,NA,NA,NA,NA,NA
"430","IN_2008-11-04_GEN","AG_Clark_1_1",NA,"Linda Pence","Linda","Pence",NA,NA,NA,NA,NA,NA,NA
"431","IN_2008-11-04_GEN","AG_Delaware_1_1",NA,"Linda Pence","Linda","Pence",NA,NA,NA,NA,NA,NA,NA
"432","IN_2008-11-04_GEN","AG_Adams_1_1",NA,"Linda Pence","Linda","Pence",NA,NA,NA,NA,NA,NA,NA
"433","IN_2008-11-04_GEN","AG_Clay_1_1",NA,"Linda Pence","Linda","Pence",NA,NA,NA,NA,NA,NA,NA
"434","IN_2008-11-04_GEN","AG_Clinton_1_1",NA,"Linda Pence","Linda","Pence",NA,NA,NA,NA,NA,NA,NA
"435","IN_2008-11-04_GEN","AG_Dearborn_1_1",NA,"Linda Pence","Linda","Pence",NA,NA,NA,NA,NA,NA,NA
"436","IN_2008-11-04_GEN","AG_DeKalb_1_1",NA,"Linda Pence","Linda","Pence",NA,NA,NA,NA,NA,NA,NA
"437","IN_2008-11-04_GEN","AG_Elkhart_1_1",NA,"Linda Pence","Linda","Pence",NA,NA,NA,NA,NA,NA,NA
"438","IN_2008-11-04_GEN","AG_Allen_1_1",NA,"Linda Pence","Linda","Pence",NA,NA,NA,NA,NA,NA,NA
"439","IN_2008-11-04_GEN","AG_Boone_1_1",NA,"Linda Pence","Linda","Pence",NA,NA,NA,NA,NA,NA,NA
"440","IN_2008-11-04_GEN","AG_Crawford_1_1",NA,"Linda Pence","Linda","Pence",NA,NA,NA,NA,NA,NA,NA
"441","IN_2008-11-04_GEN","AG_Benton_1_1",NA,"Linda Pence","Linda","Pence",NA,NA,NA,NA,NA,NA,NA
"442","IN_2008-11-04_GEN","AG_Brown_1_1",NA,"Linda Pence","Linda","Pence",NA,NA,NA,NA,NA,NA,NA
"443","IN_2008-11-04_GEN","AG_Carroll_1_1",NA,"Linda Pence","Linda","Pence",NA,NA,NA,NA,NA,NA,NA
"444","IN_2008-11-04_GEN","AG_Daviess_1_1",NA,"Linda Pence","Linda","Pence",NA,NA,NA,NA,NA,NA,NA
"445","IN_2008-11-04_GEN","AG_Decatur_1_1",NA,"Linda Pence","Linda","Pence",NA,NA,NA,NA,NA,NA,NA
"446","IN_2008-11-04_GEN","AG_Dubois_1_1",NA,"Linda Pence","Linda","Pence",NA,NA,NA,NA,NA,NA,NA
"447","IN_2008-11-04_GEN","AG_Adams_1_1",NA,"Greg Zoeller","Greg","Zoeller",NA,NA,NA,NA,NA,NA,NA
"448","IN_2008-11-04_GEN","AG_Clinton_1_1",NA,"Greg Zoeller","Greg","Zoeller",NA,NA,NA,NA,NA,NA,NA
"449","IN_2008-11-04_GEN","AG_Crawford_1_1",NA,"Greg Zoeller","Greg","Zoeller",NA,NA,NA,NA,NA,NA,NA
"450","IN_2008-11-04_GEN","AG_Boone_1_1",NA,"Greg Zoeller","Greg","Zoeller",NA,NA,NA,NA,NA,NA,NA
"451","IN_2008-11-04_GEN","AG_Clay_1_1",NA,"Greg Zoeller","Greg","Zoeller",NA,NA,NA,NA,NA,NA,NA
"452","IN_2008-11-04_GEN","AG_Dearborn_1_1",NA,"Greg Zoeller","Greg","Zoeller",NA,NA,NA,NA,NA,NA,NA
"453","IN_2008-11-04_GEN","AG_Decatur_1_1",NA,"Greg Zoeller","Greg","Zoeller",NA,NA,NA,NA,NA,NA,NA
"454","IN_2008-11-04_GEN","AG_DeKalb_1_1",NA,"Greg Zoeller","Greg","Zoeller",NA,NA,NA,NA,NA,NA,NA
"455","IN_2008-11-04_GEN","AG_Elkhart_1_1",NA,"Greg Zoeller","Greg","Zoeller",NA,NA,NA,NA,NA,NA,NA
"456","IN_2008-11-04_GEN","AG_Allen_1_1",NA,"Greg Zoeller","Greg","Zoeller",NA,NA,NA,NA,NA,NA,NA
"457","IN_2008-11-04_GEN","AG_Bartholomew_1_1",NA,"Greg Zoeller","Greg","Zoeller",NA,NA,NA,NA,NA,NA,NA
"458","IN_2008-11-04_GEN","AG_Benton_1_1",NA,"Greg Zoeller","Greg","Zoeller",NA,NA,NA,NA,NA,NA,NA
"459","IN_2008-11-04_GEN","AG_Clark_1_1",NA,"Greg Zoeller","Greg","Zoeller",NA,NA,NA,NA,NA,NA,NA
"460","IN_2008-11-04_GEN","AG_Blackford_1_1",NA,"Greg Zoeller","Greg","Zoeller",NA,NA,NA,NA,NA,NA,NA
"461","IN_2008-11-04_GEN","AG_Brown_1_1",NA,"Greg Zoeller","Greg","Zoeller",NA,NA,NA,NA,NA,NA,NA
"462","IN_2008-11-04_GEN","AG_Carroll_1_1",NA,"Greg Zoeller","Greg","Zoeller",NA,NA,NA,NA,NA,NA,NA
"463","IN_2008-11-04_GEN","AG_Cass_1_1",NA,"Greg Zoeller","Greg","Zoeller",NA,NA,NA,NA,NA,NA,NA
"464","IN_2008-11-04_GEN","AG_Daviess_1_1",NA,"Greg Zoeller","Greg","Zoeller",NA,NA,NA,NA,NA,NA,NA
"465","IN_2008-11-04_GEN","AG_Delaware_1_1",NA,"Greg Zoeller","Greg","Zoeller",NA,NA,NA,NA,NA,NA,NA
"466","IN_2008-11-04_GEN","AG_Dubois_1_1",NA,"Greg Zoeller","Greg","Zoeller",NA,NA,NA,NA,NA,NA,NA
"467","IN_2008-11-04_GEN","TC2_Allen_38_1",NA,"Thomas J. Felts","Thomas","Felts",NA,NA,NA,NA,NA,NA,NA
"468","IN_2008-11-04_GEN","TC2_Benton_76_1",NA,"Rex W. Kepner","Rex","Kepner",NA,NA,NA,NA,NA,NA,NA
"469","IN_2008-11-04_GEN","TC2_Clark_4_1",NA,"Dan Moore","Dan","Moore",NA,NA,NA,NA,NA,NA,NA
"470","IN_2008-11-04_GEN","TC2_Clark_4_1",NA,"Abraham (Abe) Navarro","Abraham","Navarro",NA,NA,NA,NA,NA,NA,NA
"471","IN_2008-11-04_GEN","TC1_Adams_1_1",NA,"Thomas Wade Sheets","Thomas","Sheets",NA,NA,NA,NA,NA,NA,NA
"472","IN_2008-11-04_GEN","TC1_Adams_1_1",NA,"Patrick R. Miller","Patrick","Miller",NA,NA,NA,NA,NA,NA,NA
"473","IN_2008-11-04_GEN","TC1_Allen_1_1",NA,"Dan Heath","Dan","Heath",NA,NA,NA,NA,NA,NA,NA
"474","IN_2008-11-04_GEN","TC1_Allen_1_1",NA,"Stanley A. Levine","Stanley","Levine",NA,NA,NA,NA,NA,NA,NA
"475","IN_2008-11-04_GEN","TC1_Allen_1_1",NA,"Fran C. Gull","Fran","Gull",NA,NA,NA,NA,NA,NA,NA
"476","IN_2008-11-04_GEN","TC1_Allen_1_1",NA,"John F. Surbeck, Jr.","John","Surbeck",NA,NA,NA,NA,NA,NA,NA
"477","IN_2008-11-04_GEN","TC1_Allen_1_1",NA,"Stephen M. Sims","Stephen","Sims",NA,NA,NA,NA,NA,NA,NA
