"","election_id","office_id","candidate_id","candidate","party","votes","vote_share"
"58","IN_2002-11-05_GEN","DA_Brown_88_1",NA,"James T. Roberts","REP",2269,"0.41"
"59","IN_2002-11-05_GEN","CK1_Carroll_1_1",NA,"Jon Bond","DEM",1900,"0.31"
"60","IN_2002-11-05_GEN","CK1_Carroll_1_1",NA,"Lisa L. Tennies","LIB",339,"0.05"
"61","IN_2002-11-05_GEN","CK1_Carroll_1_1",NA,"Brian  Bishop","REP",3975,"0.64"
"62","IN_2002-11-05_GEN","SF_Carroll_1_1",NA,"Dennis J. Randle","REP",4371,"1.00"
"63","IN_2002-11-05_GEN","TC2_Carroll_74_1",NA,"Joseph W. Carey","REP",5328,"1.00"
"64","IN_2002-11-05_GEN","TC1_Carroll_1_1",NA,"Jeffrey R. Smith","REP",5205,"1.00"
"65","IN_2002-11-05_GEN","DA_Carroll_74_1",NA,"James R. Huffer","DEM",2856,"0.45"
"66","IN_2002-11-05_GEN","DA_Carroll_74_1",NA,"Robert T. Ives","REP",3531,"0.55"
"67","IN_2002-11-05_GEN","CK1_Cass_1_1",NA,"Jon Bond","DEM",3458,"0.33"
"68","IN_2002-11-05_GEN","CK1_Cass_1_1",NA,"Lisa L. Tennies","LIB",381,"0.04"
"69","IN_2002-11-05_GEN","CK1_Cass_1_1",NA,"Brian  Bishop","REP",6638,"0.63"
"70","IN_2002-11-05_GEN","SF_Cass_1_1",NA,"Gene L. Isaacs","REP",8965,"1.00"
"71","IN_2002-11-05_GEN","DA_Cass_29_1",NA,"James H. Austen","DEM",5036,"0.45"
"72","IN_2002-11-05_GEN","DA_Cass_29_1",NA,"Kevin S. Enyeart","REP",6242,"0.55"
"73","IN_2002-11-05_GEN","CK2_Clark_1_1",NA,"Keith D. Groth","DEM",17104,"1.00"
"74","IN_2002-11-05_GEN","CK1_Clark_1_1",NA,"Jon Bond","DEM",11379,"0.49"
"75","IN_2002-11-05_GEN","CK1_Clark_1_1",NA,"Lisa L. Tennies","LIB",870,"0.04"
"76","IN_2002-11-05_GEN","CK1_Clark_1_1",NA,"Brian  Bishop","REP",10842,"0.47"
"77","IN_2002-11-05_GEN","SF_Clark_1_1",NA,"Mike Becher","DEM",13791,"1.00"
"78","IN_2002-11-05_GEN","TC1_Clark_1_2",NA,"Cecile (Cile) A. Blau","DEM",17215,"1.00"
"79","IN_2002-11-05_GEN","TC1_Clark_1_3",NA,"Steven M. Fleece","DEM",17174,"1.00"
"80","IN_2002-11-05_GEN","DA_Clark_4_1",NA,"Steven D. Stewart","DEM",17118,"1.00"
"81","IN_2002-11-05_GEN","CK1_Clay_1_1",NA,"Jon Bond","DEM",2677,"0.37"
"82","IN_2002-11-05_GEN","CK1_Clay_1_1",NA,"Lisa L. Tennies","LIB",316,"0.04"
"83","IN_2002-11-05_GEN","CK1_Clay_1_1",NA,"Brian  Bishop","REP",4169,"0.58"
"84","IN_2002-11-05_GEN","SF_Clay_1_1",NA,"Robert E. (Rob) Carter, Jr.","REP",5919,"1.00"
"85","IN_2002-11-05_GEN","DA_Clay_13_1",NA,"David O. Thomas","REP",6107,"1.00"
"86","IN_2002-11-05_GEN","CK2_Clinton_1_1",NA,"Laura (Lori) Huffer","REP",4556,"1.00"
"87","IN_2002-11-05_GEN","CK1_Clinton_1_1",NA,"Jon Bond","DEM",2326,"0.31"
"88","IN_2002-11-05_GEN","CK1_Clinton_1_1",NA,"Lisa L. Tennies","LIB",337,"0.04"
"89","IN_2002-11-05_GEN","CK1_Clinton_1_1",NA,"Brian  Bishop","REP",4958,"0.65"
"90","IN_2002-11-05_GEN","SF_Clinton_1_1",NA,"Mark  A. Mitchell","REP",4512,"1.00"
"91","IN_2002-11-05_GEN","TC1_Clinton_1_1",NA,"Kathy R. Smith","REP",5818,"1.00"
"92","IN_2002-11-05_GEN","DA_Clinton_45_1",NA,"Louis D. Evans","DEM",5199,"1.00"
"93","IN_2002-11-05_GEN","CK2_Crawford_1_1",NA,"Terry  L. Stroud","DEM",2806,"1.00"
"94","IN_2002-11-05_GEN","CK1_Crawford_1_1",NA,"Jon Bond","DEM",1638,"0.50"
"95","IN_2002-11-05_GEN","CK1_Crawford_1_1",NA,"Lisa L. Tennies","LIB",167,"0.05"
"96","IN_2002-11-05_GEN","CK1_Crawford_1_1",NA,"Brian  Bishop","REP",1468,"0.45"
"97","IN_2002-11-05_GEN","SF_Crawford_1_1",NA,"Richard L. Scott","DEM",2702,"1.00"
"98","IN_2002-11-05_GEN","DA_Crawford_77_1",NA,"Jimmie L. Montgomery","DEM",1869,"0.51"
"99","IN_2002-11-05_GEN","DA_Crawford_77_1",NA,"Steven L. Owen","REP",1823,"0.49"
"100","IN_2002-11-05_GEN","CK2_Daviess_1_1",NA,"Rosemary J. Abel","REP",6067,"1.00"
"101","IN_2002-11-05_GEN","CK1_Daviess_1_1",NA,"Jon Bond","DEM",2206,"0.31"
"102","IN_2002-11-05_GEN","CK1_Daviess_1_1",NA,"Lisa L. Tennies","LIB",285,"0.04"
"103","IN_2002-11-05_GEN","CK1_Daviess_1_1",NA,"Brian  Bishop","REP",4730,"0.66"
"104","IN_2002-11-05_GEN","SF_Daviess_1_1",NA,"Jerry E. Harbstreit","REP",5113,"1.00"
"105","IN_2002-11-05_GEN","TC2_Daviess_49_1",NA,"Robert L. Arthur","REP",5989,"1.00"
"106","IN_2002-11-05_GEN","TC1_Daviess_1_1",NA,"Jeffrey R. (Jeff) Norris","DEM",3902,"0.49"
"107","IN_2002-11-05_GEN","TC1_Daviess_1_1",NA,"Dean A. Sobecki","REP",4071,"0.51"
"108","IN_2002-11-05_GEN","DA_Daviess_49_1",NA,"Daniel M. (Dan) Steiner","DEM",3683,"0.46"
"109","IN_2002-11-05_GEN","DA_Daviess_49_1",NA,"G. Byron Overton","REP",4292,"0.54"
"110","IN_2002-11-05_GEN","CK1_Dearborn_1_1",NA,"Jon Bond","DEM",3238,"0.34"
"111","IN_2002-11-05_GEN","CK1_Dearborn_1_1",NA,"Lisa L. Tennies","LIB",448,"0.05"
"112","IN_2002-11-05_GEN","CK1_Dearborn_1_1",NA,"Brian  Bishop","REP",5881,"0.61"
"113","IN_2002-11-05_GEN","SF_Dearborn_1_1",NA,"David W. Lusby","REP",8112,"1.00"
"114","IN_2002-11-05_GEN","TC1_Dearborn_1_1",NA,"G. Michael Witte","REP",7627,"1.00"
"115","IN_2002-11-05_GEN","DA_Dearborn_7_1",NA,"Sally A. Blankenship","REP",7712,"1.00"
"116","IN_2002-11-05_GEN","CK2_Decatur_1_1",NA,"Tami D. Wenning","REP",6010,"1.00"
"117","IN_2002-11-05_GEN","CK1_Decatur_1_1",NA,"Jon Bond","DEM",2032,"0.30"
"118","IN_2002-11-05_GEN","CK1_Decatur_1_1",NA,"Lisa L. Tennies","LIB",339,"0.05"
"119","IN_2002-11-05_GEN","CK1_Decatur_1_1",NA,"Brian  Bishop","REP",4341,"0.65"
"120","IN_2002-11-05_GEN","SF_Decatur_1_1",NA,"Daryl G. Templeton","REP",4859,"1.00"
"121","IN_2002-11-05_GEN","TC1_Decatur_1_1",NA,"W. Michael Wilke","DEM",4996,"1.00"
"122","IN_2002-11-05_GEN","DA_Decatur_69_1",NA,"William O. Smith","DEM",4763,"1.00"
"123","IN_2002-11-05_GEN","CK1_DeKalb_1_1",NA,"Jon Bond","DEM",2424,"0.29"
"124","IN_2002-11-05_GEN","CK1_DeKalb_1_1",NA,"Lisa L. Tennies","LIB",347,"0.04"
"125","IN_2002-11-05_GEN","CK1_DeKalb_1_1",NA,"Brian  Bishop","REP",5501,"0.67"
"126","IN_2002-11-05_GEN","SF_DeKalb_1_1",NA,"John W. Dennis","REP",5224,"1.00"
"127","IN_2002-11-05_GEN","TC1_DeKalb_1_1",NA,"Kevin P. Wallace","DEM",5813,"1.00"
"128","IN_2002-11-05_GEN","DA_DeKalb_75_1",NA,"Monte L. Brown","REP",7061,"1.00"
"129","IN_2002-11-05_GEN","CK2_Delaware_1_1",NA,"Karen D. Wenger","REP",20111,"1.00"
"130","IN_2002-11-05_GEN","CK1_Delaware_1_1",NA,"Jon Bond","DEM",13770,"0.44"
"131","IN_2002-11-05_GEN","CK1_Delaware_1_1",NA,"Lisa L. Tennies","LIB",1597,"0.05"
"132","IN_2002-11-05_GEN","CK1_Delaware_1_1",NA,"Brian  Bishop","REP",16135,"0.51"
"133","IN_2002-11-05_GEN","SF_Delaware_1_1",NA,"George Sheridan, Jr.","REP",18324,"1.00"
"134","IN_2002-11-05_GEN","TC2_Delaware_46_3",NA,"Robert L. Barnet, Jr.","DEM",22412,"1.00"
"135","IN_2002-11-05_GEN","TC2_Delaware_46_4",NA,"Linda Ralu Wolf","DEM",16125,"0.50"
"136","IN_2002-11-05_GEN","TC2_Delaware_46_4",NA,"John M. Feick","REP",16327,"0.50"
"137","IN_2002-11-05_GEN","TC2_Delaware_46_5",NA,"Wayne J. Lennington","DEM",15856,"0.50"
"138","IN_2002-11-05_GEN","TC2_Delaware_46_5",NA,"Brian M. Fitzwater","REP",15800,"0.50"
"139","IN_2002-11-05_GEN","DA_Delaware_46_1",NA,"Richard W. (Rick) Reed","DEM",20940,"1.00"
"140","IN_2002-11-05_GEN","CK2_Dubois_1_1",NA,"Kathy Hopf","DEM",6006,"1.00"
"141","IN_2002-11-05_GEN","CK1_Dubois_1_1",NA,"Jon Bond","DEM",4189,"0.46"
"142","IN_2002-11-05_GEN","CK1_Dubois_1_1",NA,"Lisa L. Tennies","LIB",197,"0.02"
"143","IN_2002-11-05_GEN","CK1_Dubois_1_1",NA,"Brian  Bishop","REP",4627,"0.51"
"144","IN_2002-11-05_GEN","SF_Dubois_1_1",NA,"Jerry Breeding","DEM",6172,"1.00"
"145","IN_2002-11-05_GEN","TC2_Dubois_57_1",NA,"William E. Weikert","DEM",6400,"1.00"
"146","IN_2002-11-05_GEN","DA_Dubois_57_1",NA,"Michael A. Fritch","DEM",6114,"1.00"
"147","IN_2002-11-05_GEN","CK2_Elkhart_1_1",NA,"Stephanie (Stevie) Burgess","REP",28286,"1.00"
"148","IN_2002-11-05_GEN","CK1_Elkhart_1_1",NA,"Jon Bond","DEM",9743,"0.26"
"149","IN_2002-11-05_GEN","CK1_Elkhart_1_1",NA,"Lisa L. Tennies","LIB",1759,"0.05"
"150","IN_2002-11-05_GEN","CK1_Elkhart_1_1",NA,"Brian  Bishop","REP",26124,"0.69"
"151","IN_2002-11-05_GEN","SF_Elkhart_1_1",NA,"Michael (Mike) Books","REP",26352,"1.00"
"152","IN_2002-11-05_GEN","TC1_Elkhart_1_1",NA,"L. Benjamin Pfaff","REP",30409,"1.00"
"153","IN_2002-11-05_GEN","TC1_Elkhart_1_3",NA,"George W. Biddlecome","REP",30639,"1.00"
"154","IN_2002-11-05_GEN","TC1_Elkhart_1_4",NA,"Olga H. Stickel","REP",30306,"1.00"
"155","IN_2002-11-05_GEN","TC1_Elkhart_1_5",NA,"James W. Rieckhoff","REP",30455,"1.00"
"156","IN_2002-11-05_GEN","DA_Elkhart_34_1",NA,"Rosy Meza de Nuttle","DEM",8424,"0.22"
"157","IN_2002-11-05_GEN","DA_Elkhart_34_1",NA,"Curtis T. Hill, Jr.","REP",30401,"0.78"
