"","election_id","office_id","district","office_local","office","seat","contested","n_winners","selection_method","retention_method","open_seat"
"46","IN_2018-05-08_PRI","DA_Elkhart_1_1","Elkhart_1","Prosecuting Attorney","DA",1,1,NA,NA,NA,NA
"47","IN_2018-05-08_PRI","DA_Decatur_1_1","Decatur_1","Prosecuting Attorney","DA",1,0,NA,NA,NA,NA
"48","IN_2018-05-08_PRI","DA_Carroll_1_1","Carroll_1","Prosecuting Attorney","DA",1,0,NA,NA,NA,NA
"49","IN_2018-05-08_PRI","DA_Crawford_1_1","Crawford_1","Prosecuting Attorney","DA",1,1,NA,NA,NA,NA
"50","IN_2018-05-08_PRI","DA_DeKalb_1_1","DeKalb_1","Prosecuting Attorney","DA",1,1,NA,NA,NA,NA
"51","IN_2018-05-08_PRI","DA_Brown_1_1","Brown_1","Prosecuting Attorney","DA",1,0,NA,NA,NA,NA
"52","IN_2018-05-08_PRI","DA_Elkhart_1_1","Elkhart_1","Prosecuting Attorney","DA",1,1,NA,NA,NA,NA
"53","IN_2018-05-08_PRI","DA_Bartholomew_1_1","Bartholomew_1","Prosecuting Attorney","DA",1,0,NA,NA,NA,NA
"54","IN_2018-05-08_PRI","CK2_Brown_1_1","Brown_1","Clerk of the Circuit Court","CK2",1,1,NA,NA,NA,NA
"55","IN_2018-05-08_PRI","CK2_Allen_1_1","Allen_1","Clerk of the Circuit Court","CK2",1,1,NA,NA,NA,NA
"56","IN_2018-05-08_PRI","CK2_Allen_1_1","Allen_1","Clerk of the Circuit Court","CK2",1,1,NA,NA,NA,NA
"57","IN_2018-05-08_PRI","CK2_Allen_1_1","Allen_1","Clerk of the Circuit Court","CK2",1,1,NA,NA,NA,NA
"58","IN_2018-05-08_PRI","CK2_Allen_1_1","Allen_1","Clerk of the Circuit Court","CK2",1,1,NA,NA,NA,NA
"59","IN_2018-05-08_PRI","CK2_Decatur_1_1","Decatur_1","Clerk of the Circuit Court","CK2",1,1,NA,NA,NA,NA
"60","IN_2018-05-08_PRI","CK2_Dubois_1_1","Dubois_1","Clerk of the Circuit Court","CK2",1,1,NA,NA,NA,NA
"61","IN_2018-05-08_PRI","CK2_Crawford_1_1","Crawford_1","Clerk of the Circuit Court","CK2",1,1,NA,NA,NA,NA
"62","IN_2018-05-08_PRI","CK2_Delaware_1_1","Delaware_1","Clerk of the Circuit Court","CK2",1,1,NA,NA,NA,NA
"63","IN_2018-05-08_PRI","CK2_Clark_1_1","Clark_1","Clerk of the Circuit Court","CK2",1,1,NA,NA,NA,NA
"64","IN_2018-05-08_PRI","CK2_Decatur_1_1","Decatur_1","Clerk of the Circuit Court","CK2",1,1,NA,NA,NA,NA
"65","IN_2018-05-08_PRI","CK2_Dubois_1_1","Dubois_1","Clerk of the Circuit Court","CK2",1,1,NA,NA,NA,NA
"66","IN_2018-05-08_PRI","CK2_Allen_1_1","Allen_1","Clerk of the Circuit Court","CK2",1,1,NA,NA,NA,NA
"67","IN_2018-05-08_PRI","CK2_Elkhart_1_1","Elkhart_1","Clerk of the Circuit Court","CK2",1,0,NA,NA,NA,NA
"68","IN_2018-05-08_PRI","CK2_Clark_1_1","Clark_1","Clerk of the Circuit Court","CK2",1,1,NA,NA,NA,NA
"69","IN_2018-05-08_PRI","CK2_Brown_1_1","Brown_1","Clerk of the Circuit Court","CK2",1,1,NA,NA,NA,NA
"70","IN_2018-05-08_PRI","CK2_Adams_1_1","Adams_1","Clerk of the Circuit Court","CK2",1,1,NA,NA,NA,NA
"71","IN_2018-05-08_PRI","CK2_Daviess_1_1","Daviess_1","Clerk of the Circuit Court","CK2",1,0,NA,NA,NA,NA
"72","IN_2018-05-08_PRI","CK2_Bartholomew_1_1","Bartholomew_1","Clerk of the Circuit Court","CK2",1,0,NA,NA,NA,NA
"73","IN_2018-05-08_PRI","CK2_Boone_1_1","Boone_1","Clerk of the Circuit Court","CK2",1,0,NA,NA,NA,NA
"74","IN_2018-05-08_PRI","CK2_Brown_1_1","Brown_1","Clerk of the Circuit Court","CK2",1,1,NA,NA,NA,NA
"75","IN_2018-05-08_PRI","CK2_Benton_1_1","Benton_1","Clerk of the Circuit Court","CK2",1,0,NA,NA,NA,NA
"76","IN_2018-05-08_PRI","CK2_Clinton_1_1","Clinton_1","Clerk of the Circuit Court","CK2",1,0,NA,NA,NA,NA
"77","IN_2018-05-08_PRI","CK2_Delaware_1_1","Delaware_1","Clerk of the Circuit Court","CK2",1,1,NA,NA,NA,NA
"78","IN_2018-05-08_PRI","CK2_Adams_1_1","Adams_1","Clerk of the Circuit Court","CK2",1,1,NA,NA,NA,NA
"79","IN_2018-05-08_PRI","CK2_Crawford_1_1","Crawford_1","Clerk of the Circuit Court","CK2",1,1,NA,NA,NA,NA
"80","IN_2018-05-08_PRI","SF_Delaware_1_1","Delaware_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"81","IN_2018-05-08_PRI","SF_Cass_1_1","Cass_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"82","IN_2018-05-08_PRI","SF_Decatur_1_1","Decatur_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"83","IN_2018-05-08_PRI","SF_Clark_1_1","Clark_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"84","IN_2018-05-08_PRI","SF_Blackford_1_1","Blackford_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"85","IN_2018-05-08_PRI","SF_Allen_1_1","Allen_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"86","IN_2018-05-08_PRI","SF_Delaware_1_1","Delaware_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"87","IN_2018-05-08_PRI","SF_Crawford_1_1","Crawford_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"88","IN_2018-05-08_PRI","SF_Dubois_1_1","Dubois_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"89","IN_2018-05-08_PRI","SF_Crawford_1_1","Crawford_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"90","IN_2018-05-08_PRI","SF_Dearborn_1_1","Dearborn_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"91","IN_2018-05-08_PRI","SF_Crawford_1_1","Crawford_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"92","IN_2018-05-08_PRI","SF_Adams_1_1","Adams_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"93","IN_2018-05-08_PRI","SF_DeKalb_1_1","DeKalb_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"94","IN_2018-05-08_PRI","SF_Allen_1_1","Allen_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"95","IN_2018-05-08_PRI","SF_Benton_1_1","Benton_1","County Sheriff","SF",1,0,NA,NA,NA,NA
"96","IN_2018-05-08_PRI","SF_Cass_1_1","Cass_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"97","IN_2018-05-08_PRI","SF_Elkhart_1_1","Elkhart_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"98","IN_2018-05-08_PRI","SF_Cass_1_1","Cass_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"99","IN_2018-05-08_PRI","SF_Daviess_1_1","Daviess_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"100","IN_2018-05-08_PRI","SF_DeKalb_1_1","DeKalb_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"101","IN_2018-05-08_PRI","SF_Decatur_1_1","Decatur_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"102","IN_2018-05-08_PRI","SF_Clark_1_1","Clark_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"103","IN_2018-05-08_PRI","SF_Elkhart_1_1","Elkhart_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"104","IN_2018-05-08_PRI","SF_Crawford_1_1","Crawford_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"105","IN_2018-05-08_PRI","SF_Blackford_1_1","Blackford_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"106","IN_2018-05-08_PRI","SF_Crawford_1_1","Crawford_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"107","IN_2018-05-08_PRI","SF_Clinton_1_1","Clinton_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"108","IN_2018-05-08_PRI","SF_Crawford_1_1","Crawford_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"109","IN_2018-05-08_PRI","SF_Decatur_1_1","Decatur_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"110","IN_2018-05-08_PRI","SF_Blackford_1_1","Blackford_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"111","IN_2018-05-08_PRI","SF_Elkhart_1_1","Elkhart_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"112","IN_2018-05-08_PRI","SF_Clinton_1_1","Clinton_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"113","IN_2018-05-08_PRI","SF_Crawford_1_1","Crawford_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"114","IN_2018-05-08_PRI","SF_Bartholomew_1_1","Bartholomew_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"115","IN_2018-05-08_PRI","SF_Clinton_1_1","Clinton_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"116","IN_2018-05-08_PRI","SF_Clay_1_1","Clay_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"117","IN_2018-05-08_PRI","SF_Boone_1_1","Boone_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"118","IN_2018-05-08_PRI","SF_Boone_1_1","Boone_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"119","IN_2018-05-08_PRI","SF_Clay_1_1","Clay_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"120","IN_2018-05-08_PRI","SF_Clinton_1_1","Clinton_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"121","IN_2018-05-08_PRI","SF_Decatur_1_1","Decatur_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"122","IN_2018-05-08_PRI","SF_Bartholomew_1_1","Bartholomew_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"123","IN_2018-05-08_PRI","SF_Brown_1_1","Brown_1","County Sheriff","SF",1,0,NA,NA,NA,NA
"124","IN_2018-05-08_PRI","SF_Dearborn_1_1","Dearborn_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"125","IN_2018-05-08_PRI","SF_Decatur_1_1","Decatur_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"126","IN_2018-05-08_PRI","SF_Bartholomew_1_1","Bartholomew_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"127","IN_2018-05-08_PRI","SF_Dubois_1_1","Dubois_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"128","IN_2018-05-08_PRI","SF_Crawford_1_1","Crawford_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"129","IN_2018-05-08_PRI","SF_Carroll_1_1","Carroll_1","County Sheriff","SF",1,0,NA,NA,NA,NA
"130","IN_2018-05-08_PRI","SF_Blackford_1_1","Blackford_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"131","IN_2018-05-08_PRI","SF_Delaware_1_1","Delaware_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"132","IN_2018-05-08_PRI","SF_Daviess_1_1","Daviess_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"133","IN_2018-05-08_PRI","SF_Adams_1_1","Adams_1","County Sheriff","SF",1,1,NA,NA,NA,NA
"134","IN_2018-05-08_PRI","SF_Decatur_1_1","Decatur_1","County Sheriff","SF",1,1,NA,NA,NA,NA
