"election_id","office_id","candidate_id","candidate","party","votes","vote_share","winner"
"FL_2002-09-10_PRI","TC2_11_1",NA,"Alan Mishael","NON",118096,0.48,0
"FL_2002-09-10_PRI","TC2_11_1",NA,"Ivan Fernandez","NON",127844,0.52,1
"FL_2002-09-10_PRI","TC2_11_4",NA,"Alan Postman","NON",111086,0.441,0
"FL_2002-09-10_PRI","TC2_11_4",NA,"Diane Ward","NON",140560,0.559,1
"FL_2002-09-10_PRI","TC2_11_46",NA,"Alexander Akpodiete","NON",23589,0.095,0
"FL_2002-09-10_PRI","TC2_11_46",NA,"Raul Ordonez Jr.","NON",67533,0.272,1
"FL_2002-09-10_PRI","TC2_11_46",NA,"Sarah Zabel","NON",110581,0.445,1
"FL_2002-09-10_PRI","TC2_11_46",NA,"Xavier Cortada","NON",46656,0.188,0
"FL_2002-09-10_PRI","TC2_12_19",NA,"Cynthia Evers","NON",17679,0.159,0
"FL_2002-09-10_PRI","TC2_12_19",NA,"Diana Moreland","NON",26952,0.243,0
"FL_2002-09-10_PRI","TC2_12_19",NA,"Ed Nicholas","NON",29840,0.269,1
"FL_2002-09-10_PRI","TC2_12_19",NA,"Preston DeVilbiss Jr.","NON",36463,0.329,1
"FL_2002-09-10_PRI","TC2_12_5",NA,"Adam Tebrugge","NON",17358,0.156,0
"FL_2002-09-10_PRI","TC2_12_5",NA,"Charlie Roberts","NON",45264,0.406,1
"FL_2002-09-10_PRI","TC2_12_5",NA,"Laurie Zimmerman","NON",23276,0.209,0
"FL_2002-09-10_PRI","TC2_12_5",NA,"Susan Chapman","NON",25559,0.229,1
"FL_2002-09-10_PRI","TC2_13_30",NA,"Carlos Pazos","NON",30511,0.236,0
"FL_2002-09-10_PRI","TC2_13_30",NA,"Ken Whalen","NON",36251,0.28,1
"FL_2002-09-10_PRI","TC2_13_30",NA,"Martha Cook","NON",62625,0.484,1
"FL_2002-09-10_PRI","TC2_13_37",NA,"Brad Souders","NON",17507,0.133,0
"FL_2002-09-10_PRI","TC2_13_37",NA,"Monica Sierra","NON",59811,0.453,1
"FL_2002-09-10_PRI","TC2_13_37",NA,"Ray Brooks","NON",20310,0.154,0
"FL_2002-09-10_PRI","TC2_13_37",NA,"Woody Isom","NON",34365,0.26,1
"FL_2002-09-10_PRI","TC2_13_7",NA,"Kevin Carey","NON",79873,0.63,1
"FL_2002-09-10_PRI","TC2_13_7",NA,"Walter Foster","NON",46873,0.37,0
"FL_2002-09-10_PRI","TC2_15_14",NA,"Diana Lewis","NON",92314,0.623,1
"FL_2002-09-10_PRI","TC2_15_14",NA,"Martin Colin","NON",55958,0.377,0
"FL_2002-09-10_PRI","TC2_15_3",NA,"Bennett Cohn","NON",55070,0.368,0
"FL_2002-09-10_PRI","TC2_15_3",NA,"Bill Berger","NON",94397,0.632,1
"FL_2002-09-10_PRI","TC2_15_34",NA,"Darren Shull","NON",17214,0.116,0
"FL_2002-09-10_PRI","TC2_15_34",NA,"John Marinelli","NON",21065,0.142,0
"FL_2002-09-10_PRI","TC2_15_34",NA,"Karen Miller","NON",70285,0.472,1
"FL_2002-09-10_PRI","TC2_15_34",NA,"William McAfee","NON",40278,0.271,1
"FL_2002-09-10_PRI","TC2_17_11",NA,"Michael Orlando","NON",96705,0.517,1
"FL_2002-09-10_PRI","TC2_17_11",NA,"Mila Schwartzreich","NON",90338,0.483,0
"FL_2002-09-10_PRI","TC2_17_26",NA,"Alan Marks","NON",69241,0.382,1
