"election_id","office_id","candidate_id","candidate","party","votes","vote_share","winner"
"FL_2018-08-28_PRI","TC2_15_25",NA,"Henry Johnson","NON",51893,0.26,0
"FL_2018-08-28_PRI","TC2_15_25",NA,"Michael McAuliffe","NON",68436,0.343,1
"FL_2018-08-28_PRI","TC2_15_25",NA,"Sarah Willis","NON",78907,0.396,1
"FL_2018-08-28_PRI","TC2_17_36",NA,"Kristin Padowitz","NON",105929,0.458,0
"FL_2018-08-28_PRI","TC2_17_36",NA,"Shari Africk-Olefson","NON",125211,0.542,1
"FL_2018-08-28_PRI","TC2_17_38",NA,"Jason Allen-Rosner","NON",50372,0.221,1
"FL_2018-08-28_PRI","TC2_17_38",NA,"Linda Leali","NON",38754,0.17,0
"FL_2018-08-28_PRI","TC2_17_38",NA,"Melissa Donoho","NON",40425,0.177,0
"FL_2018-08-28_PRI","TC2_17_38",NA,"Stefanie Moon","NON",98458,0.432,1
"FL_2018-08-28_PRI","TC2_17_39",NA,"Camille Coolidge-Shotwell","NON",107906,0.481,0
"FL_2018-08-28_PRI","TC2_17_39",NA,"Susan Alspector","NON",116386,0.519,1
"FL_2018-08-28_PRI","TC2_17_42",NA,"Michael Usan","NON",114095,0.501,1
"FL_2018-08-28_PRI","TC2_17_42",NA,"Richard Kaplan","NON",113722,0.499,0
"FL_2018-08-28_PRI","TC2_17_43",NA,"Dan Casey","NON",116588,0.514,1
"FL_2018-08-28_PRI","TC2_17_43",NA,"Karen Berger","NON",110066,0.486,0
"FL_2018-08-28_PRI","TC2_17_46",NA,"H. Curry","NON",78687,0.347,1
"FL_2018-08-28_PRI","TC2_17_46",NA,"Maria Markhasin-Weekes","NON",101308,0.446,1
"FL_2018-08-28_PRI","TC2_17_46",NA,"Walter Miller","NON",46948,0.207,0
"FL_2018-08-28_PRI","TC2_17_8",NA,"Alan Schneider","NON",112587,0.495,0
"FL_2018-08-28_PRI","TC2_17_8",NA,"Ernest Kollra","NON",114690,0.505,1
"FL_2018-08-28_PRI","TC2_18_24",NA,"Adam Pollack","NON",88586,0.46,0
"FL_2018-08-28_PRI","TC2_18_24",NA,"Melissa Souto","NON",103815,0.54,1
"FL_2018-08-28_PRI","TC2_19_19",NA,"Louis Larsen","NON",29756,0.259,0
"FL_2018-08-28_PRI","TC2_19_19",NA,"Nirlaine Smartt","NON",39143,0.34,1
"FL_2018-08-28_PRI","TC2_19_19",NA,"Robert Meadows","NON",46192,0.401,1
"FL_2018-08-28_PRI","TC2_2_12",NA,"D. Thurman","NON",25610,0.259,0
"FL_2018-08-28_PRI","TC2_2_12",NA,"David Frank","NON",47299,0.478,1
"FL_2018-08-28_PRI","TC2_2_12",NA,"Lisa Barclay Fountain","NON",26100,0.264,1
"FL_2018-08-28_PRI","TC2_20_8",NA,"James Chandler","NON",78161,0.422,0
"FL_2018-08-28_PRI","TC2_20_8",NA,"John McGowan","NON",107063,0.578,1
"FL_2018-08-28_PRI","TC2_4_18",NA,"Charles McBurney","NON",93818,0.46,0
"FL_2018-08-28_PRI","TC2_4_18",NA,"Maureen Horkan","NON",110168,0.54,1
"FL_2018-08-28_PRI","TC2_5_4",NA,"Don Barbee","NON",132021,0.605,1
"FL_2018-08-28_PRI","TC2_5_4",NA,"Edward Spaight","NON",86101,0.395,0
"FL_2018-08-28_PRI","TC2_6_36",NA,"Donald McBath","NON",87574,0.354,0
"FL_2018-08-28_PRI","TC2_6_36",NA,"Doneene Loar","NON",159998,0.646,1
"FL_2018-08-28_PRI","TC2_6_4",NA,"Dave Ellis","NON",107991,0.432,1
"FL_2018-08-28_PRI","TC2_6_4",NA,"Dustin Anderson","NON",63172,0.253,0
"FL_2018-08-28_PRI","TC2_6_4",NA,"Roxanne Fixsen","NON",78579,0.315,1
"FL_2018-08-28_PRI","TC2_6_40",NA,"Mike Trentalange","NON",75283,0.307,0
"FL_2018-08-28_PRI","TC2_6_40",NA,"Thomas Minkoff","NON",170030,0.693,1
"FL_2018-08-28_PRI","TC2_6_45",NA,"Evan Frayman","NON",115061,0.468,0
"FL_2018-08-28_PRI","TC2_6_45",NA,"Rebecca Hamilton","NON",130902,0.532,1
"FL_2018-08-28_PRI","TC2_6_9",NA,"Christine Helinger","NON",160213,0.648,1
"FL_2018-08-28_PRI","TC2_6_9",NA,"Claudia Blackwell","NON",86879,0.352,0
"FL_2018-08-28_PRI","TC2_7_15",NA,"Linda Gaustad","NON",56103,0.318,1
"FL_2018-08-28_PRI","TC2_7_15",NA,"Ryan Will","NON",65316,0.371,1
"FL_2018-08-28_PRI","TC2_7_15",NA,"Sebrina Slack","NON",54842,0.311,0
"FL_2018-08-28_PRI","TC2_8_8",NA,"David Robertson","NON",25193,0.366,1
"FL_2018-08-28_PRI","TC2_8_8",NA,"Gloria Walker","NON",33020,0.479,1
"FL_2018-08-28_PRI","TC2_8_8",NA,"Julie Waldman","NON",10679,0.155,0
"FL_2018-08-28_PRI","TC2_9_15",NA,"Howard Friedman","NON",95969,0.444,0
"FL_2018-08-28_PRI","TC2_9_15",NA,"Jeff Ashton","NON",120059,0.556,1
"FL_2018-08-28_PRI","TC2_9_26",NA,"Joseph Davis","NON",84743,0.42,0
"FL_2018-08-28_PRI","TC2_9_26",NA,"Tom Young","NON",116859,0.58,1
"FL_2018-08-28_PRI","TC2_9_41",NA,"Dean Mosley","NON",62305,0.305,1
"FL_2018-08-28_PRI","TC2_9_41",NA,"Laura Shaffer","NON",86148,0.422,1
"FL_2018-08-28_PRI","TC2_9_41",NA,"Lorraine DeYoung","NON",55653,0.273,0
"FL_2018-08-28_PRI-D","AG_FL_000",NA,"Ryan Torrens","DEM",367053,0.262,0
"FL_2018-08-28_PRI-D","AG_FL_000",NA,"Sean Shaw","DEM",1031640,0.738,1
"FL_2018-08-28_PRI-R","AG_FL_000",NA,"Ashley Moody","REP",882028,0.568,1
"FL_2018-08-28_PRI-R","AG_FL_000",NA,"Frank White","REP",670823,0.432,0
"FL_2018-08-28_PRI-R","SA_20_000",NA,"Amira Fox","REP",73596,0.571,1
"FL_2018-08-28_PRI-R","SA_20_000",NA,"Chris Crowley","REP",55362,0.429,0
