"election_id","office_id","candidate_id","candidate","party","votes","vote_share","winner"
"FL_1998-09-01_PRI","TC2_1_5",NA,"Mike Burns","NON",25707,0.376,0
"FL_1998-09-01_PRI","TC2_1_5",NA,"Terry Terrell","NON",42689,0.624,1
"FL_1998-09-01_PRI","TC2_11_10",NA,"Dino Galardi","NON",25299,0.326,0
"FL_1998-09-01_PRI","TC2_11_10",NA,"Scott Bernstein","NON",52274,0.674,1
"FL_1998-09-01_PRI","TC2_11_30",NA,"Ann Mason-Parker","NON",39222,0.459,0
"FL_1998-09-01_PRI","TC2_11_30",NA,"Rosa Rodriguez","NON",46222,0.541,1
"FL_1998-09-01_PRI","TC2_11_32",NA,"D. Levy","NON",42948,0.572,1
"FL_1998-09-01_PRI","TC2_11_32",NA,"Gayle Miller","NON",32129,0.428,0
"FL_1998-09-01_PRI","TC2_11_40",NA,"Barbara Levenson","NON",50055,0.597,1
"FL_1998-09-01_PRI","TC2_11_40",NA,"Rosa Figarola","NON",33755,0.403,0
"FL_1998-09-01_PRI","TC2_11_41",NA,"Craig Dorne","NON",29083,0.383,0
"FL_1998-09-01_PRI","TC2_11_41",NA,"Gerald Hubbart","NON",46823,0.617,1
"FL_1998-09-01_PRI","TC2_11_45",NA,"Elio Vazquez","NON",32151,0.406,0
"FL_1998-09-01_PRI","TC2_11_45",NA,"Henry Harnage","NON",46985,0.594,1
"FL_1998-09-01_PRI","TC2_11_62",NA,"Henri Gonzalez","NON",28389,0.35,0
"FL_1998-09-01_PRI","TC2_11_62",NA,"Paul Siegel","NON",52764,0.65,1
"FL_1998-09-01_PRI","TC2_18_6",NA,"A. Bross","NON",11679,0.158,0
"FL_1998-09-01_PRI","TC2_18_6",NA,"David Dugan","NON",30986,0.42,1
"FL_1998-09-01_PRI","TC2_18_6",NA,"Jeffrey Thompson","NON",31122,0.422,1
"FL_1998-09-01_PRI","TC2_18_9",NA,"George Maxwell","NON",27169,0.367,1
"FL_1998-09-01_PRI","TC2_18_9",NA,"Jack Griesbaum","NON",29168,0.394,1
"FL_1998-09-01_PRI","TC2_18_9",NA,"Philip Fougerousse","NON",17720,0.239,0
"FL_1998-09-01_PRI","TC2_19_6",NA,"Paul Gamba","NON",19051,0.414,0
"FL_1998-09-01_PRI","TC2_19_6",NA,"Scott Kenney","NON",26998,0.586,1
"FL_1998-09-01_PRI","TC2_19_9",NA,"Albert Moore","NON",14198,0.321,0
"FL_1998-09-01_PRI","TC2_19_9",NA,"Burton Conner","NON",30075,0.679,1
"FL_1998-09-01_PRI","TC2_2_5",NA,"Janet Ferris","NON",24304,0.535,1
"FL_1998-09-01_PRI","TC2_2_5",NA,"Tom Lager","NON",13797,0.304,0
"FL_1998-09-01_PRI","TC2_2_5",NA,"William Pfeiffer","NON",7347,0.162,0
"FL_1998-09-01_PRI","TC2_6_20",NA,"Bonnie Newton","NON",20925,0.214,0
"FL_1998-09-01_PRI","TC2_6_20",NA,"Irene Sullivan","NON",32415,0.332,1
"FL_1998-09-01_PRI","TC2_6_20",NA,"John Stewart","NON",44291,0.454,1
"FL_1998-09-01_PRI-D","AG_FL_000",NA,"Bob Butterworth","DEM",475757,0.818,1
"FL_1998-09-01_PRI-D","AG_FL_000",NA,"Ellis Rubin","DEM",105865,0.182,0
"FL_1998-09-01_PRI-R","AG_FL_000",NA,"David Bludworth","REP",298375,0.539,1
"FL_1998-09-01_PRI-R","AG_FL_000",NA,"Fred Dudley","REP",255274,0.461,0
"FL_1998-09-01_PRI-R","SA_20_000",NA,"Bob Gray","REP",25248,0.401,0
"FL_1998-09-01_PRI-R","SA_20_000",NA,"Joseph D'Alessandro","REP",37747,0.599,1
