"election_id","office_id","district","office_local","office","seat","n_winners","selection_method","retention_method","open_seat","contested","runoff","special"
"FL_1990-09-04_PRI","TC2_13_29",13,"Circuit Judge","TC2","29",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_13_30",13,"Circuit Judge","TC2","30",2,"NPE",NA,NA,1,1,0
"FL_1990-09-04_PRI","TC2_13_31",13,"Circuit Judge","TC2","31",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_14_4",14,"Circuit Judge","TC2","4",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_14_6",14,"Circuit Judge","TC2","6",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_14_7",14,"Circuit Judge","TC2","7",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_15_16",15,"Circuit Judge","TC2","16",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_15_30",15,"Circuit Judge","TC2","30",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_15_31",15,"Circuit Judge","TC2","31",2,"NPE",NA,NA,1,1,0
"FL_1990-09-04_PRI","TC2_17_4",17,"Circuit Judge","TC2","4",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_17_5",17,"Circuit Judge","TC2","5",2,"NPE",NA,NA,1,1,0
"FL_1990-09-04_PRI","TC2_17_14",17,"Circuit Judge","TC2","14",2,"NPE",NA,NA,1,1,0
"FL_1990-09-04_PRI","TC2_17_20",17,"Circuit Judge","TC2","20",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_17_33",17,"Circuit Judge","TC2","33",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_17_37",17,"Circuit Judge","TC2","37",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_18_10",18,"Circuit Judge","TC2","10",2,"NPE",NA,NA,1,1,0
"FL_1990-09-04_PRI","TC2_18_11",18,"Circuit Judge","TC2","11",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_18_18",18,"Circuit Judge","TC2","18",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_19_11",19,"Circuit Judge","TC2","11",2,"NPE",NA,NA,1,1,0
"FL_1990-09-04_PRI","TC2_20_5",20,"Circuit Judge","TC2","5",2,"NPE",NA,NA,1,1,0
