"election_id","office_id","candidate_id","candidate","party","votes","vote_share","winner"
"FL_1990-09-04_PRI","TC2_1_11",NA,"John Spencer","NON",33456,0.468,0
"FL_1990-09-04_PRI","TC2_1_11",NA,"Paul Rasmussen","NON",38070,0.532,1
"FL_1990-09-04_PRI","TC2_1_16",NA,"Bill Jennings","NON",28841,0.383,0
"FL_1990-09-04_PRI","TC2_1_16",NA,"Laura Melvin","NON",46474,0.617,1
"FL_1990-09-04_PRI","TC2_1_18",NA,"James Etheredge","NON",33940,0.472,0
"FL_1990-09-04_PRI","TC2_1_18",NA,"Ken Williams","NON",38006,0.528,1
"FL_1990-09-04_PRI","TC2_1_19",NA,"Charles Kahn, Jr.","NON",31089,0.413,0
"FL_1990-09-04_PRI","TC2_1_19",NA,"Ken Bell","NON",44099,0.587,1
"FL_1990-09-04_PRI","TC2_11_1",NA,"Amy Dean","NON",110499,0.737,1
"FL_1990-09-04_PRI","TC2_11_1",NA,"Thomas Scott","NON",39509,0.263,0
"FL_1990-09-04_PRI","TC2_11_11",NA,"Gene Fierro","NON",82071,0.57,1
"FL_1990-09-04_PRI","TC2_11_11",NA,"John Gale","NON",61843,0.43,0
"FL_1990-09-04_PRI","TC2_11_16",NA,"Randy Gold","NON",50031,0.377,0
"FL_1990-09-04_PRI","TC2_11_16",NA,"Tom Spencer","NON",82566,0.623,1
"FL_1990-09-04_PRI","TC2_11_23",NA,"Rosemary Jones","NON",74602,0.532,1
"FL_1990-09-04_PRI","TC2_11_23",NA,"Rudy Sorondo","NON",65591,0.468,0
"FL_1990-09-04_PRI","TC2_11_34",NA,"Mary Mackenzie","NON",62812,0.438,0
"FL_1990-09-04_PRI","TC2_11_34",NA,"Robbie Barr","NON",80466,0.562,1
"FL_1990-09-04_PRI","TC2_11_4",NA,"Alan Postman","NON",80504,0.599,1
"FL_1990-09-04_PRI","TC2_11_4",NA,"Walter Pesetsky","NON",53984,0.401,0
"FL_1990-09-04_PRI","TC2_11_46",NA,"Steven Robinson","NON",82470,0.573,1
"FL_1990-09-04_PRI","TC2_11_46",NA,"William Williams","NON",61515,0.427,0
"FL_1990-09-04_PRI","TC2_11_54",NA,"Samuel Forman","NON",62393,0.483,0
"FL_1990-09-04_PRI","TC2_11_54",NA,"Thomas Wilson, Jr.","NON",66665,0.517,1
"FL_1990-09-04_PRI","TC2_11_64",NA,"Eleanor Schockett","NON",77071,0.584,1
"FL_1990-09-04_PRI","TC2_11_64",NA,"Gregg Schwartz","NON",54846,0.416,0
"FL_1990-09-04_PRI","TC2_11_7",NA,"Ivan Benjamin","NON",68198,0.485,0
"FL_1990-09-04_PRI","TC2_11_7",NA,"Juan Ramirez, Jr.","NON",72287,0.515,1
"FL_1990-09-04_PRI","TC2_13_18",NA,"Chet Tharpe","NON",46164,0.511,1
"FL_1990-09-04_PRI","TC2_13_18",NA,"Claudia Isom-Rickert","NON",44114,0.489,0
"FL_1990-09-04_PRI","TC2_13_21",NA,"George Kickliter","NON",38318,0.402,0
"FL_1990-09-04_PRI","TC2_13_21",NA,"J. Padgett","NON",56938,0.598,1
"FL_1990-09-04_PRI","TC2_13_27",NA,"A. 'Stan' Musial, Jr.","NON",30697,0.332,0
"FL_1990-09-04_PRI","TC2_13_27",NA,"Peter Taylor","NON",61746,0.668,1
"FL_1990-09-04_PRI","TC2_13_29",NA,"Gasper Ficarrotta","NON",54124,0.608,1
"FL_1990-09-04_PRI","TC2_13_29",NA,"Michael Duclos","NON",34965,0.392,0
"FL_1990-09-04_PRI","TC2_13_30",NA,"Florence Foster","NON",30357,0.347,1
"FL_1990-09-04_PRI","TC2_13_30",NA,"Kem Toole","NON",25100,0.287,0
"FL_1990-09-04_PRI","TC2_13_30",NA,"Thomas Cunningham","NON",31955,0.366,1
"FL_1990-09-04_PRI","TC2_13_31",NA,"Damon Glisson","NON",22666,0.254,0
"FL_1990-09-04_PRI","TC2_13_31",NA,"Diana Allen","NON",50498,0.565,1
"FL_1990-09-04_PRI","TC2_13_31",NA,"Sy Honig","NON",16186,0.181,0
"FL_1990-09-04_PRI","TC2_13_5",NA,"Ed Hinson","NON",53582,0.547,1
"FL_1990-09-04_PRI","TC2_13_5",NA,"Mike Kavouklis","NON",44330,0.453,0
"FL_1990-09-04_PRI","TC2_13_9",NA,"Dan Gallagher","NON",61295,0.678,1
"FL_1990-09-04_PRI","TC2_13_9",NA,"Michael Hanson","NON",29091,0.322,0
"FL_1990-09-04_PRI","TC2_14_4",NA,"John Roberts","NON",18607,0.571,1
"FL_1990-09-04_PRI","TC2_14_4",NA,"Thomas Neilson","NON",13992,0.429,0
"FL_1990-09-04_PRI","TC2_14_6",NA,"Glenn Hess","NON",9465,0.251,0
"FL_1990-09-04_PRI","TC2_14_6",NA,"Judy Pittman","NON",19444,0.515,1
"FL_1990-09-04_PRI","TC2_14_6",NA,"Richard Albritton","NON",8811,0.234,0
"FL_1990-09-04_PRI","TC2_14_7",NA,"Jim Husbands","NON",13405,0.407,0
"FL_1990-09-04_PRI","TC2_14_7",NA,"Russell Cole, Jr.","NON",19556,0.593,1
"FL_1990-09-04_PRI","TC2_15_16",NA,"Barry Weinstein","NON",41992,0.489,0
"FL_1990-09-04_PRI","TC2_15_16",NA,"John Hoy","NON",43897,0.511,1
"FL_1990-09-04_PRI","TC2_15_30",NA,"Hugh MacMillan, Jr.","NON",31008,0.371,0
"FL_1990-09-04_PRI","TC2_15_30",NA,"Lucy Brown","NON",52681,0.629,1
"FL_1990-09-04_PRI","TC2_15_31",NA,"Bryant Sims","NON",17755,0.221,0
"FL_1990-09-04_PRI","TC2_15_31",NA,"Henry Ruffolo","NON",25725,0.32,1
"FL_1990-09-04_PRI","TC2_15_31",NA,"Virginia Broome","NON",36932,0.459,1
"FL_1990-09-04_PRI","TC2_17_14",NA,"Barry Goldstein","NON",64226,0.437,1
"FL_1990-09-04_PRI","TC2_17_14",NA,"James Jacobson","NON",30965,0.211,0
"FL_1990-09-04_PRI","TC2_17_14",NA,"Shari Stone","NON",51879,0.353,1
"FL_1990-09-04_PRI","TC2_17_20",NA,"David Wellens","NON",50757,0.361,0
"FL_1990-09-04_PRI","TC2_17_20",NA,"W. Johnson","NON",89864,0.639,1
"FL_1990-09-04_PRI","TC2_17_33",NA,"Carlos Rodriguez","NON",49019,0.336,0
"FL_1990-09-04_PRI","TC2_17_33",NA,"Charles Greene","NON",96756,0.664,1
"FL_1990-09-04_PRI","TC2_17_37",NA,"Leonard Stafford","NON",94351,0.635,1
"FL_1990-09-04_PRI","TC2_17_37",NA,"Lew Cohen","NON",54313,0.365,0
"FL_1990-09-04_PRI","TC2_17_4",NA,"Marc Finkelstein","NON",56751,0.369,0
"FL_1990-09-04_PRI","TC2_17_4",NA,"Stephen Booher","NON",97101,0.631,1
"FL_1990-09-04_PRI","TC2_17_5",NA,"Daniel Blackman","NON",44012,0.299,1
"FL_1990-09-04_PRI","TC2_17_5",NA,"Gary Cowart","NON",41436,0.281,0
"FL_1990-09-04_PRI","TC2_17_5",NA,"John Frusciante","NON",61976,0.42,1
"FL_1990-09-04_PRI","TC2_18_10",NA,"George Kelley","NON",17104,0.192,0
"FL_1990-09-04_PRI","TC2_18_10",NA,"Ned Julian","NON",22894,0.258,1
"FL_1990-09-04_PRI","TC2_18_10",NA,"Newman Brock","NON",28503,0.321,1
"FL_1990-09-04_PRI","TC2_18_10",NA,"Robert Miller","NON",20394,0.229,0
"FL_1990-09-04_PRI","TC2_18_11",NA,"Jeff Deen","NON",35717,0.404,0
"FL_1990-09-04_PRI","TC2_18_11",NA,"Robert McGregor","NON",52588,0.596,1
"FL_1990-09-04_PRI","TC2_18_18",NA,"Charles Holcomb","NON",43687,0.513,1
"FL_1990-09-04_PRI","TC2_18_18",NA,"Glenn Craig","NON",41443,0.487,0
"FL_1990-09-04_PRI","TC2_19_11",NA,"C. McDonald","NON",9640,0.192,0
"FL_1990-09-04_PRI","TC2_19_11",NA,"Donald Reisman","NON",3585,0.071,0
"FL_1990-09-04_PRI","TC2_19_11",NA,"John Chandler","NON",8735,0.174,0
"FL_1990-09-04_PRI","TC2_19_11",NA,"Larry Schack","NON",12948,0.258,1
"FL_1990-09-04_PRI","TC2_19_11",NA,"Robert Stone","NON",15256,0.304,1
"FL_1990-09-04_PRI","TC2_2_6",NA,"Brian Hayes","NON",21957,0.469,0
"FL_1990-09-04_PRI","TC2_2_6",NA,"N. Sauls","NON",24873,0.531,1
"FL_1990-09-04_PRI","TC2_20_5",NA,"Darryl Casanueva","NON",29286,0.363,1
"FL_1990-09-04_PRI","TC2_20_5",NA,"J. Hussey","NON",32828,0.407,1
"FL_1990-09-04_PRI","TC2_20_5",NA,"Stephan Widmeyer","NON",18454,0.229,0
"FL_1990-09-04_PRI","TC2_3_1",NA,"Paul Bryan","NON",12828,0.471,0
"FL_1990-09-04_PRI","TC2_3_1",NA,"Royce Agner","NON",14399,0.529,1
"FL_1990-09-04_PRI","TC2_4_27",NA,"Brad Stetson","NON",34853,0.455,1
"FL_1990-09-04_PRI","TC2_4_27",NA,"Brent Shore","NON",23633,0.309,1
"FL_1990-09-04_PRI","TC2_4_27",NA,"Mike Naughton","NON",18073,0.236,0
"FL_1990-09-04_PRI","TC2_5_9",NA,"Jack Singbush","NON",51216,0.559,1
