"election_id","office_id","candidate_id","candidate","party","votes","vote_share","winner"
"FL_2000-09-05_PRI","TC2_1_14",NA,"Daniel Clark","NON",46855,0.413,0
"FL_2000-09-05_PRI","TC2_1_14",NA,"Linda Nobles","NON",66709,0.587,1
"FL_2000-09-05_PRI","TC2_11_24",NA,"Martin Kahn","NON",78924,0.492,0
"FL_2000-09-05_PRI","TC2_11_24",NA,"Mindy Glazer","NON",81626,0.508,1
"FL_2000-09-05_PRI","TC2_11_25",NA,"Dennis Murphy","NON",53704,0.29,1
"FL_2000-09-05_PRI","TC2_11_25",NA,"Gina Mendez","NON",74078,0.4,1
"FL_2000-09-05_PRI","TC2_11_25",NA,"Martin Zilber","NON",46385,0.25,0
"FL_2000-09-05_PRI","TC2_11_25",NA,"Peter Adrien","NON",11259,0.061,0
"FL_2000-09-05_PRI","TC2_11_56",NA,"Larry Schatzman","NON",83897,0.426,0
"FL_2000-09-05_PRI","TC2_11_56",NA,"Maria Dennis","NON",113002,0.574,1
"FL_2000-09-05_PRI","TC2_11_8",NA,"Arthur 'Artie' Spiegel","NON",45212,0.258,0
"FL_2000-09-05_PRI","TC2_11_8",NA,"David Miller","NON",77700,0.443,1
"FL_2000-09-05_PRI","TC2_11_8",NA,"David Peckins","NON",52307,0.299,1
"FL_2000-09-05_PRI","TC2_13_25",NA,"David Dee","NON",12449,0.172,0
"FL_2000-09-05_PRI","TC2_13_25",NA,"Ellen Ware","NON",16740,0.232,0
"FL_2000-09-05_PRI","TC2_13_25",NA,"Leland Baldwin","NON",22651,0.314,1
"FL_2000-09-05_PRI","TC2_13_25",NA,"Robert Foster Jr.","NON",20393,0.282,1
"FL_2000-09-05_PRI","TC2_14_3",NA,"Bill Lewis","NON",14961,0.252,0
"FL_2000-09-05_PRI","TC2_14_3",NA,"Richard Albritton","NON",31590,0.532,1
"FL_2000-09-05_PRI","TC2_14_3",NA,"Robert Pell","NON",12851,0.216,0
"FL_2000-09-05_PRI","TC2_17_31",NA,"John 'Jay' Hurley","NON",19069,0.195,0
"FL_2000-09-05_PRI","TC2_17_31",NA,"Marcia Beach","NON",46276,0.472,1
"FL_2000-09-05_PRI","TC2_17_31",NA,"Samuel 'Sam' Fields","NON",32685,0.333,1
"FL_2000-09-05_PRI","TC2_18_10",NA,"Debra Nelson","NON",64030,0.721,1
"FL_2000-09-05_PRI","TC2_18_10",NA,"Sylvia Grunor","NON",24798,0.279,0
"FL_2000-09-05_PRI","TC2_18_11",NA,"Norman Levin","NON",28725,0.328,0
"FL_2000-09-05_PRI","TC2_18_11",NA,"Tom Freeman","NON",58916,0.672,1
"FL_2000-09-05_PRI","TC2_19_8",NA,"Bob Hawley","NON",55702,0.729,1
"FL_2000-09-05_PRI","TC2_19_8",NA,"Jack Cox","NON",20711,0.271,0
"FL_2000-09-05_PRI","TC2_6_14",NA,"Bill Webb","NON",81346,0.641,1
"FL_2000-09-05_PRI","TC2_6_14",NA,"Don Peyton","NON",45504,0.359,0
"FL_2000-09-05_PRI","TC2_8_5",NA,"Terry Kann","NON",22197,0.433,0
"FL_2000-09-05_PRI","TC2_8_5",NA,"Toby Monaco","NON",29124,0.567,1
"FL_2000-09-05_PRI","TC2_9_11",NA,"Anthony Suarez","NON",31528,0.343,0
"FL_2000-09-05_PRI","TC2_9_11",NA,"Gail Adams","NON",60489,0.657,1
"FL_2000-09-05_PRI","TC2_9_15",NA,"Gary Doane","NON",30891,0.359,0
"FL_2000-09-05_PRI","TC2_9_15",NA,"Jeffords Miller","NON",55119,0.641,1
"FL_2000-09-05_PRI","TC2_9_19",NA,"Dennis Hightower","NON",40744,0.46,0
"FL_2000-09-05_PRI","TC2_9_19",NA,"R. Stroker","NON",47786,0.54,1
"FL_2000-09-05_PRI","TC2_9_3",NA,"Belvin Perry Jr.","NON",48877,0.539,1
"FL_2000-09-05_PRI","TC2_9_3",NA,"Russell McLatchey","NON",41798,0.461,0
"FL_2000-09-05_PRI-D","SA_13_000",NA,"Jonathan Alpert","DEM",16853,0.411,0
"FL_2000-09-05_PRI-D","SA_13_000",NA,"Robert Shimberg","DEM",24190,0.589,1
"FL_2000-09-05_PRI-D","SA_17_000",NA,"Adam Balkan","DEM",32206,0.336,0
"FL_2000-09-05_PRI-D","SA_17_000",NA,"Mike Satz","DEM",63583,0.664,1
"FL_2000-09-05_PRI-R","PD_6_000",NA,"Bob Dillinger","REP",90494,0.683,1
"FL_2000-09-05_PRI-R","PD_6_000",NA,"C. Angelis","REP",41966,0.317,0
"FL_2000-09-05_PRI-R","PD_7_000",NA,"James Gibson","REP",42532,0.501,1
"FL_2000-09-05_PRI-R","PD_7_000",NA,"Jim Purdy","REP",42297,0.499,0
"FL_2000-09-05_PRI-R","SA_13_000",NA,"Bill Jennings","REP",13119,0.409,0
"FL_2000-09-05_PRI-R","SA_13_000",NA,"Mark Ober","REP",18967,0.591,1
"FL_2000-09-05_PRI-R","SA_16_000",NA,"Mark Kohl","REP",2458,0.511,1
"FL_2000-09-05_PRI-R","SA_16_000",NA,"Michael Barnes","REP",2353,0.489,0
"FL_2000-09-05_PRI-R","SA_5_000",NA,"Brad King","REP",81492,0.724,1
"FL_2000-09-05_PRI-R","SA_5_000",NA,"Henry Ferro","REP",31132,0.276,0
