"election_id","office_id","candidate_id","candidate","party","votes","vote_share","winner"
"FL_2016-08-30_PRI","TC2_11_34",NA,"Denise Martinez-Scanziani","NON",51573,0.231,0
"FL_2016-08-30_PRI","TC2_11_34",NA,"Luis Perez-Medina","NON",54771,0.245,1
"FL_2016-08-30_PRI","TC2_11_34",NA,"Mark Blumstein","NON",64106,0.287,1
"FL_2016-08-30_PRI","TC2_11_34",NA,"Renee Gordon","NON",53034,0.237,0
"FL_2016-08-30_PRI","TC2_11_52",NA,"Carol Breece","NON",86381,0.398,1
"FL_2016-08-30_PRI","TC2_11_52",NA,"Oscar Rodriguez-Fonts","NON",74672,0.344,1
"FL_2016-08-30_PRI","TC2_11_52",NA,"Rosy Aponte","NON",55873,0.258,0
"FL_2016-08-30_PRI","TC2_11_66",NA,"Robert Luck","NON",114959,0.535,1
"FL_2016-08-30_PRI","TC2_11_66",NA,"Yolly Roberson","NON",99768,0.465,0
"FL_2016-08-30_PRI","TC2_11_74",NA,"Elena Ortega-Tauler","NON",95004,0.445,0
"FL_2016-08-30_PRI","TC2_11_74",NA,"George 'Jorge' Sarduy","NON",118443,0.555,1
"FL_2016-08-30_PRI","TC2_11_9",NA,"Jason Bloch","NON",110249,0.48,0
"FL_2016-08-30_PRI","TC2_11_9",NA,"Marcia Del Rey","NON",119277,0.52,1
"FL_2016-08-30_PRI","TC2_13_24",NA,"Gary Dolgin","NON",47453,0.345,1
"FL_2016-08-30_PRI","TC2_13_24",NA,"Isabel Boza Sevelin","NON",20612,0.15,0
"FL_2016-08-30_PRI","TC2_13_24",NA,"Lanell Williams-Yulee","NON",12595,0.092,0
"FL_2016-08-30_PRI","TC2_13_24",NA,"Melissa Polo","NON",56769,0.413,1
"FL_2016-08-30_PRI","TC2_13_3",NA,"Carl Hinson","NON",88953,0.641,1
"FL_2016-08-30_PRI","TC2_13_3",NA,"Robin Fuson","NON",49906,0.359,0
"FL_2016-08-30_PRI","TC2_15_1",NA,"Dina Keever","NON",102519,0.714,1
