"election_id","office_id","candidate_id","candidate","party","votes","vote_share","winner"
"FL_2008-08-26_PRI","TC2_2_3",NA,"P. Kevin Davey","NON",35714,0.508,1
"FL_2008-08-26_PRI","TC2_2_4",NA,"Charles Dodson","NON",40136,0.57,1
"FL_2008-08-26_PRI","TC2_2_4",NA,"Dawn Caloca-Johnson","NON",30293,0.43,0
"FL_2008-08-26_PRI","TC2_2_7",NA,"Errol Powell","NON",18106,0.261,0
"FL_2008-08-26_PRI","TC2_2_7",NA,"Frank Sheffield","NON",30053,0.432,1
"FL_2008-08-26_PRI","TC2_2_7",NA,"Lisa Raleigh","NON",21338,0.307,1
"FL_2008-08-26_PRI","TC2_3_4",NA,"Chris Craun","NON",8896,0.22,0
"FL_2008-08-26_PRI","TC2_3_4",NA,"Greg Parker","NON",20250,0.501,1
"FL_2008-08-26_PRI","TC2_3_4",NA,"Thomas Stone","NON",11300,0.279,0
"FL_2008-08-26_PRI","TC2_4_11",NA,"Adrian Soud","NON",70673,0.524,1
"FL_2008-08-26_PRI","TC2_4_11",NA,"Mark Hulsey","NON",64260,0.476,0
"FL_2008-08-26_PRI","TC2_4_28",NA,"Rick Buttner","NON",52896,0.385,0
"FL_2008-08-26_PRI","TC2_4_28",NA,"Virginia Norton","NON",84441,0.615,1
"FL_2008-08-26_PRI","TC2_5_11",NA,"Rhonda Portwood","NON",45593,0.41,0
"FL_2008-08-26_PRI","TC2_5_11",NA,"Richard Howard","NON",65608,0.59,1
"FL_2008-08-26_PRI","TC2_5_3",NA,"Denise Lyn","NON",36083,0.32,1
"FL_2008-08-26_PRI","TC2_5_3",NA,"Michael Lamberti","NON",28097,0.249,0
"FL_2008-08-26_PRI","TC2_5_3",NA,"Sandy Hawkins","NON",48475,0.43,1
"FL_2008-08-26_PRI","TC2_6_6",NA,"Bruce Howie","NON",39954,0.386,0
"FL_2008-08-26_PRI","TC2_6_6",NA,"Mary Handsel","NON",52072,0.503,1
"FL_2008-08-26_PRI","TC2_6_6",NA,"Violet Assaid","NON",11567,0.112,0
"FL_2008-08-26_PRI","TC2_6_8",NA,"Kenneth Foote","NON",25097,0.243,0
"FL_2008-08-26_PRI","TC2_6_8",NA,"Robert Williams","NON",34365,0.333,1
"FL_2008-08-26_PRI","TC2_6_8",NA,"Susan Gardner","NON",43757,0.424,1
"FL_2008-08-26_PRI","TC2_9_22",NA,"Fred Schott","NON",32894,0.349,1
"FL_2008-08-26_PRI","TC2_9_22",NA,"Jim Turner","NON",33641,0.357,1
"FL_2008-08-26_PRI","TC2_9_22",NA,"John Crotty","NON",27593,0.293,0
"FL_2008-08-26_PRI-D","PD_17_000",NA,"Alex Arreaza","DEM",13109,0.182,0
"FL_2008-08-26_PRI-D","PD_17_000",NA,"Howard Finkelstein","DEM",58784,0.818,1
"FL_2008-08-26_PRI-D","SA_15_000",NA,"Michael McAuliffe","DEM",38811,0.684,1
"FL_2008-08-26_PRI-D","SA_15_000",NA,"Paula Russell","DEM",17971,0.316,0
"FL_2008-08-26_PRI-D","SA_3_000",NA,"Alex Prins","DEM",9116,0.22,0
"FL_2008-08-26_PRI-D","SA_3_000",NA,"M. Todd Hingson","DEM",14742,0.355,1
"FL_2008-08-26_PRI-D","SA_3_000",NA,"Robert Jarvis,, Jr.","DEM",17622,0.425,1
"FL_2008-08-26_PRI-R","PD_1_000",NA,"James Owens","REP",35668,0.59,1
"FL_2008-08-26_PRI-R","PD_1_000",NA,"Kelly Richards","REP",24768,0.41,0
"FL_2008-08-26_PRI-R","PD_12_000",NA,"Larry Eger","REP",23727,0.504,1
"FL_2008-08-26_PRI-R","PD_12_000",NA,"Ron Filipkowski","REP",23311,0.496,0
"FL_2008-08-26_PRI-R","PD_20_000",NA,"Brian Boyle","REP",28914,0.349,0
"FL_2008-08-26_PRI-R","PD_20_000",NA,"Kathy Smith","REP",44417,0.537,1
"FL_2008-08-26_PRI-R","PD_20_000",NA,"Rex Darrow","REP",9456,0.114,0
"FL_2008-08-26_PRI-R","SA_4_000",NA,"Angela Corey","REP",91609,0.65,1
"FL_2008-08-26_PRI-R","SA_4_000",NA,"Jay Plotkin","REP",49381,0.35,0
"FL_2008-08-26_PRI-R","SA_7_000",NA,"John Tanner","REP",41770,0.482,0
"FL_2008-08-26_PRI-R","SA_7_000",NA,"RJ Larizza","REP",44943,0.518,1
