"election_id","office_id","candidate_id","candidate","party","votes","vote_share","winner"
"FL_2014-08-26_PRI","TC2_1_22",NA,"Jennie Kinsey","NON",45753,0.588,1
"FL_2014-08-26_PRI","TC2_1_22",NA,"Michelle Inere","NON",32018,0.412,0
"FL_2014-08-26_PRI","TC2_10_16",NA,"Larry Helms","NON",36308,0.576,1
"FL_2014-08-26_PRI","TC2_10_16",NA,"Taylor Davidson","NON",26757,0.424,0
"FL_2014-08-26_PRI","TC2_11_16",NA,"Stephen Millan","NON",98542,0.654,1
"FL_2014-08-26_PRI","TC2_11_16",NA,"Thomas Cobitz","NON",52069,0.346,0
"FL_2014-08-26_PRI","TC2_11_26",NA,"Christian Carrazana","NON",56975,0.372,0
"FL_2014-08-26_PRI","TC2_11_26",NA,"Rodney Smith","NON",96287,0.628,1
"FL_2014-08-26_PRI","TC2_11_27",NA,"Alberto Milian","NON",90967,0.578,1
"FL_2014-08-26_PRI","TC2_11_27",NA,"Mary Gomez","NON",66287,0.422,0
"FL_2014-08-26_PRI","TC2_11_58",NA,"Martin Zilber","NON",77064,0.508,1
"FL_2014-08-26_PRI","TC2_11_58",NA,"Oscar Rodriguez-Fonts","NON",74748,0.492,0
"FL_2014-08-26_PRI","TC2_11_67",NA,"Fleur Lobree","NON",67656,0.456,0
"FL_2014-08-26_PRI","TC2_11_67",NA,"Mavel Ruiz","NON",80849,0.544,1
"FL_2014-08-26_PRI","TC2_11_70",NA,"Renier Diaz de la Portilla","NON",67059,0.433,0
"FL_2014-08-26_PRI","TC2_11_70",NA,"Veronica Diaz","NON",87730,0.567,1
"FL_2014-08-26_PRI","TC2_12_17",NA,"Art Jackman","NON",37995,0.407,0
"FL_2014-08-26_PRI","TC2_12_17",NA,"Susan Maulucci","NON",55396,0.593,1
"FL_2014-08-26_PRI","TC2_13_19",NA,"Michael Brannigan","NON",39270,0.352,0
"FL_2014-08-26_PRI","TC2_13_19",NA,"Michael Scionti","NON",72155,0.648,1
"FL_2014-08-26_PRI","TC2_13_20",NA,"Karen Stanley","NON",54915,0.488,0
"FL_2014-08-26_PRI","TC2_13_20",NA,"Laura Ward","NON",57521,0.512,1
"FL_2014-08-26_PRI","TC2_13_34",NA,"Constance Daniels","NON",25305,0.226,0
"FL_2014-08-26_PRI","TC2_13_34",NA,"Melissa Polo","NON",32988,0.294,1
"FL_2014-08-26_PRI","TC2_13_34",NA,"Robert Bauman","NON",53768,0.48,1
"FL_2014-08-26_PRI","TC2_13_8",NA,"Barbara Thomas","NON",48944,0.424,1
"FL_2014-08-26_PRI","TC2_13_8",NA,"Carl Hinson","NON",37953,0.329,1
"FL_2014-08-26_PRI","TC2_13_8",NA,"John Dingfelder","NON",28579,0.247,0
"FL_2014-08-26_PRI","TC2_14_10",NA,"Gerard Virga","NON",7901,0.176,0
"FL_2014-08-26_PRI","TC2_14_10",NA,"Jim Fensom","NON",22994,0.514,1
"FL_2014-08-26_PRI","TC2_14_10",NA,"Shalene Grover","NON",13875,0.31,0
"FL_2014-08-26_PRI","TC2_15_14",NA,"Diana Lewis","NON",46284,0.456,0
"FL_2014-08-26_PRI","TC2_15_14",NA,"Jessica Ticktin","NON",55260,0.544,1
"FL_2014-08-26_PRI","TC2_15_30",NA,"Jaimie Goodman","NON",54703,0.549,1
"FL_2014-08-26_PRI","TC2_15_30",NA,"Maxine Cheesman","NON",16692,0.168,0
"FL_2014-08-26_PRI","TC2_15_30",NA,"Peggy Rowe-Linn","NON",28177,0.283,0
"FL_2014-08-26_PRI","TC2_16_1",NA,"Donald Barrett","NON",4612,0.361,0
"FL_2014-08-26_PRI","TC2_16_1",NA,"Mark Jones","NON",8179,0.639,1
"FL_2014-08-26_PRI","TC2_16_4",NA,"Bonnie Helms","NON",5938,0.463,1
"FL_2014-08-26_PRI","TC2_16_4",NA,"Jack Bridges","NON",3932,0.307,1
"FL_2014-08-26_PRI","TC2_16_4",NA,"Tegan Slaton","NON",2950,0.23,0
"FL_2014-08-26_PRI","TC2_17_16",NA,"Andrea Gundersen","NON",21404,0.214,0
"FL_2014-08-26_PRI","TC2_17_16",NA,"Dennis Bailey","NON",27412,0.274,1
"FL_2014-08-26_PRI","TC2_17_16",NA,"Rhoda Sokoloff","NON",29127,0.291,1
"FL_2014-08-26_PRI","TC2_17_16",NA,"Russell Thompson","NON",21992,0.22,0
"FL_2014-08-26_PRI","TC2_17_17",NA,"Julie Harris","NON",44490,0.448,0
"FL_2014-08-26_PRI","TC2_17_17",NA,"Stacey Schulman","NON",54792,0.552,1
"FL_2014-08-26_PRI","TC2_17_27",NA,"John Contini","NON",50362,0.515,1
"FL_2014-08-26_PRI","TC2_17_27",NA,"Steven Feren","NON",47523,0.485,0
"FL_2014-08-26_PRI","TC2_17_8",NA,"Frantz McLawrence","NON",44052,0.437,0
"FL_2014-08-26_PRI","TC2_17_8",NA,"Lynn Rosenthal","NON",56706,0.563,1
"FL_2014-08-26_PRI","TC2_18_13",NA,"Christina Sanchez","NON",35754,0.312,1
"FL_2014-08-26_PRI","TC2_18_13",NA,"George Paulk","NON",55198,0.481,1
"FL_2014-08-26_PRI","TC2_18_13",NA,"Samuel Bookhardt","NON",23772,0.207,0
"FL_2014-08-26_PRI","TC2_18_14",NA,"Brooke Goldfarb","NON",43578,0.379,0
"FL_2014-08-26_PRI","TC2_18_14",NA,"Robin Lemonidis","NON",71490,0.621,1
"FL_2014-08-26_PRI","TC2_18_19",NA,"Donna Goerner","NON",25764,0.228,0
"FL_2014-08-26_PRI","TC2_18_19",NA,"Mitch Krause","NON",39547,0.351,1
"FL_2014-08-26_PRI","TC2_18_19",NA,"Susan Stacy","NON",47468,0.421,1
"FL_2014-08-26_PRI","TC2_18_23",NA,"John Moser","NON",49752,0.444,1
"FL_2014-08-26_PRI","TC2_18_23",NA,"Maurice Arcadier","NON",21315,0.19,0
"FL_2014-08-26_PRI","TC2_18_23",NA,"Nancy Maloney","NON",40886,0.365,1
"FL_2014-08-26_PRI","TC2_19_4",NA,"Michael Heisey","NON",36817,0.536,1
"FL_2014-08-26_PRI","TC2_19_4",NA,"Steven Ziskinder","NON",31843,0.464,0
"FL_2014-08-26_PRI","TC2_20_16",NA,"Amy Hawthorne","NON",87842,0.7,1
"FL_2014-08-26_PRI","TC2_20_16",NA,"Steven Leskovich","NON",37623,0.3,0
"FL_2014-08-26_PRI","TC2_20_3",NA,"Mary Evans","NON",69910,0.556,1
"FL_2014-08-26_PRI","TC2_20_3",NA,"Robert Branning","NON",55789,0.444,0
"FL_2014-08-26_PRI","TC2_4_27",NA,"Anthony Penoso","NON",28971,0.25,0
"FL_2014-08-26_PRI","TC2_4_27",NA,"Michael Sharrit","NON",87067,0.75,1
"FL_2014-08-26_PRI","TC2_5_3",NA,"Bo Samargya","NON",19270,0.164,0
"FL_2014-08-26_PRI","TC2_5_3",NA,"Denise Dymond Lyn","NON",25041,0.213,1
"FL_2014-08-26_PRI","TC2_5_3",NA,"Mary Hatcher","NON",54605,0.465,1
"FL_2014-08-26_PRI","TC2_5_3",NA,"Sandy Kautz","NON",18441,0.157,0
"FL_2014-08-26_PRI","TC2_6_1",NA,"Laura Snell","NON",52835,0.316,0
"FL_2014-08-26_PRI","TC2_6_1",NA,"Susan St. John","NON",114572,0.684,1
"FL_2014-08-26_PRI","TC2_6_16",NA,"Brian Battaglia","NON",80405,0.464,0
"FL_2014-08-26_PRI","TC2_6_16",NA,"Kimberly 'Kim' Sharpe","NON",92711,0.536,1
"FL_2014-08-26_PRI","TC2_6_2",NA,"Alan Rosenthal","NON",29245,0.173,0
"FL_2014-08-26_PRI","TC2_6_2",NA,"Alicia Polk","NON",88609,0.523,1
"FL_2014-08-26_PRI","TC2_6_2",NA,"Ken Lark","NON",51628,0.305,0
"FL_2014-08-26_PRI","TC2_6_21",NA,"Amanda Colon","NON",75910,0.455,0
"FL_2014-08-26_PRI","TC2_6_21",NA,"Phil Matthey","NON",91081,0.545,1
"FL_2014-08-26_PRI","TC2_6_35",NA,"Bruce Boyer","NON",114873,0.698,1
"FL_2014-08-26_PRI","TC2_6_35",NA,"Jon Newlon","NON",49615,0.302,0
"FL_2014-08-26_PRI","TC2_7_18",NA,"Karen Foxman","NON",69703,0.638,1
"FL_2014-08-26_PRI","TC2_7_18",NA,"Steve Sands","NON",39578,0.362,0
"FL_2014-08-26_PRI","TC2_7_20",NA,"Adam Warren","NON",30854,0.287,1
"FL_2014-08-26_PRI","TC2_7_20",NA,"Kathy Weston","NON",48783,0.453,1
"FL_2014-08-26_PRI","TC2_7_20",NA,"Steven DeLaroche","NON",27973,0.26,0
"FL_2014-08-26_PRI","TC2_7_23",NA,"Kellie Killebrew","NON",55209,0.531,1
"FL_2014-08-26_PRI","TC2_7_23",NA,"Thomas Portuallo","NON",48729,0.469,0
"FL_2014-08-26_PRI","TC2_8_11",NA,"William Davis","NON",34371,0.81,1
