"election_id","office_id","candidate_id","candidate","party","votes","vote_share","winner"
"FL_2016-11-08_GEN","PD_10_000",NA,"Flora Stewart","DEM",131419,0.42,0
"FL_2016-11-08_GEN","PD_10_000",NA,"Rex Dimmig","REP",181277,0.58,1
"FL_2016-11-08_GEN","PD_16_000",NA,"Robert Lockwood","REP",22382,0.554,1
"FL_2016-11-08_GEN","PD_16_000",NA,"Trish Gibson","DEM",18054,0.446,0
"FL_2016-11-08_GEN","PD_4_000",NA,"Charlie Cofer","REP",438475,0.999,1
"FL_2016-11-08_GEN","PD_4_000",NA,"Roland Falcon","Write-In",484,0.001,0
"FL_2016-11-08_GEN","SA_13_000",NA,"Andrew Warren","DEM",288883,0.504,1
"FL_2016-11-08_GEN","SA_13_000",NA,"Mark Ober","REP",283843,0.496,0
"FL_2016-11-08_GEN","SA_16_000",NA,"Catherine Vogel","DEM",19193,0.467,0
"FL_2016-11-08_GEN","SA_16_000",NA,"Dennis Ward","REP",20542,0.5,1
"FL_2016-11-08_GEN","SA_16_000",NA,"Shad Neiss","LIB",1333,0.032,0
"FL_2016-11-08_GEN","SA_2_000",NA,"Jack Campbell","DEM",105872,0.531,1
"FL_2016-11-08_GEN","SA_2_000",NA,"Pete Williams","REP",93394,0.469,0
"FL_2016-11-08_GEN","SA_9_000",NA,"Aramis Ayala","DEM",502461,0.997,1
"FL_2016-11-08_GEN","SA_9_000",NA,"William Vose","Write-In",1356,0.003,0
"FL_2016-11-08_GEN","TC2_11_34",NA,"Luis Perez-Medina","NON",375847,0.488,0
"FL_2016-11-08_GEN","TC2_11_34",NA,"Mark Blumstein","NON",393824,0.512,1
"FL_2016-11-08_GEN","TC2_11_52",NA,"Carol Breece","NON",372876,0.497,0
"FL_2016-11-08_GEN","TC2_11_52",NA,"Oscar Rodriguez-Fonts","NON",376846,0.503,1
"FL_2016-11-08_GEN","TC2_13_24",NA,"Gary Dolgin","NON",191926,0.397,0
"FL_2016-11-08_GEN","TC2_13_24",NA,"Melissa Polo","NON",291291,0.603,1
"FL_2016-11-08_GEN","TC2_15_4",NA,"'Lou' Delgado","NON",258284,0.539,1
"FL_2016-11-08_GEN","TC2_15_4",NA,"Gregory Tendrich","NON",221298,0.461,0
"FL_2016-11-08_GEN","TC2_17_15",NA,"Abbe Rifkin","NON",235017,0.395,0
"FL_2016-11-08_GEN","TC2_17_15",NA,"Barbara Duffy","NON",360390,0.605,1
"FL_2016-11-08_GEN","TC2_17_9",NA,"Andrea Gundersen","NON",337708,0.566,1
"FL_2016-11-08_GEN","TC2_17_9",NA,"Lea Krauss","NON",258938,0.434,0
"FL_2016-11-08_GEN","TC2_18_9",NA,"Christina Sanchez","NON",241344,0.549,1
"FL_2016-11-08_GEN","TC2_18_9",NA,"Steve Henderson","NON",198077,0.451,0
"FL_2016-11-08_GEN","TC2_19_6",NA,"Michael McNicholas","NON",137170,0.567,1
"FL_2016-11-08_GEN","TC2_19_6",NA,"Robert Meadows","NON",104573,0.433,0
"FL_2016-11-08_GEN","TC2_9_4",NA,"Joseph Davis","NON",211767,0.412,0
"FL_2016-11-08_GEN","TC2_9_4",NA,"Luis Calderon","NON",301800,0.588,1
"FL_2016-11-08_GEN","SC_1_000",NA,"Charles Canady","NON",5300748,0.68,1
"FL_2016-11-08_GEN","SC_2_000",NA,"Jorge Labarga","NON",5089805,0.66,1
"FL_2016-11-08_GEN","SC_3_000",NA,"Ricky Polston","NON",5193244,0.678,1
"FL_2016-11-08_GEN","TC1_1_1",NA,"Ross Bilbrey","NON",840761,0.633,1
"FL_2016-11-08_GEN","TC1_1_2",NA,"Susan Kelsey","NON",862675,0.649,1
"FL_2016-11-08_GEN","TC1_1_3",NA,"Lori Rowe","NON",842410,0.635,1
"FL_2016-11-08_GEN","TC1_1_4",NA,"Kent Wetherell","NON",822010,0.622,1
"FL_2016-11-08_GEN","TC1_1_5",NA,"Bo Winokur","NON",810994,0.615,1
"FL_2016-11-08_GEN","TC1_1_6",NA,"Jim Wolf","NON",823945,0.625,1
"FL_2016-11-08_GEN","TC1_2_000",NA,"Douglas Wallace","NON",1491611,0.699,1
"FL_2016-11-08_GEN","TC1_2_1",NA,"John Badalamenti","NON",1513845,0.693,1
"FL_2016-11-08_GEN","TC1_2_2",NA,"Marva Crenshaw","NON",1495780,0.688,1
"FL_2016-11-08_GEN","TC1_2_3",NA,"Patricia Kelly","NON",1571477,0.722,1
"FL_2016-11-08_GEN","TC1_2_4",NA,"Nelly Khouzam","NON",1453085,0.674,1
"FL_2016-11-08_GEN","TC1_2_5",NA,"Matt Lucas","NON",1521721,0.708,1
"FL_2016-11-08_GEN","TC1_2_6",NA,"Robert Morris","NON",1487708,0.694,1
"FL_2016-11-08_GEN","TC1_2_7",NA,"Stevan Northcutt","NON",1443429,0.675,1
"FL_2016-11-08_GEN","TC1_2_8",NA,"Samuel Salario","NON",1493169,0.698,1
"FL_2016-11-08_GEN","TC1_2_9",NA,"Craig Villanti","NON",1490330,0.697,1
"FL_2016-11-08_GEN","TC1_3_1",NA,"Edwin Scales","NON",583604,0.718,1
"FL_2016-11-08_GEN","TC1_3_2",NA,"Linda Wells","NON",613970,0.747,1
"FL_2016-11-08_GEN","TC1_4_1",NA,"Cory Ciklin","NON",1013976,0.738,1
