"election_id","office_id","candidate_id","candidate","party","votes","vote_share","winner"
"FL_2012-08-14_PRI","TC2_17_35",NA,"Michael Rocque","NON",29882,0.292,0
"FL_2012-08-14_PRI","TC2_17_45",NA,"Julio Gonzalez,","NON",35438,0.341,1
"FL_2012-08-14_PRI","TC2_17_45",NA,"Laura Watson","NON",28506,0.274,1
"FL_2012-08-14_PRI","TC2_17_45",NA,"Oliver Parker","NON",16192,0.156,0
"FL_2012-08-14_PRI","TC2_17_45",NA,"Rhoda Sokoloff","NON",23928,0.23,0
"FL_2012-08-14_PRI","TC2_18_26",NA,"Jim Earp","NON",80847,0.694,1
"FL_2012-08-14_PRI","TC2_18_26",NA,"Matthew Aungst","NON",35634,0.306,0
"FL_2012-08-14_PRI","TC2_2_2",NA,"Barbara Hobbs","NON",38569,0.491,1
"FL_2012-08-14_PRI","TC2_2_2",NA,"Josefina Tamayo","NON",23194,0.295,1
"FL_2012-08-14_PRI","TC2_2_2",NA,"Kris Dunn","NON",16769,0.214,0
"FL_2012-08-14_PRI","TC2_20_18",NA,"Joe Foster","NON",81049,0.605,1
"FL_2012-08-14_PRI","TC2_20_18",NA,"M.C. Fernandez","NON",52946,0.395,0
"FL_2012-08-14_PRI","TC2_20_26",NA,"Joseph Simpson","NON",38547,0.29,0
"FL_2012-08-14_PRI","TC2_20_26",NA,"Lisa Porter","NON",94555,0.71,1
"FL_2012-08-14_PRI","TC2_20_29",NA,"David McElrath","NON",57355,0.443,0
"FL_2012-08-14_PRI","TC2_20_29",NA,"George Richards","NON",72092,0.557,1
"FL_2012-08-14_PRI","TC2_20_9",NA,"Karen Miller","NON",64865,0.488,0
"FL_2012-08-14_PRI","TC2_20_9",NA,"Meg Steinbeck","NON",68006,0.512,1
"FL_2012-08-14_PRI","TC2_3_2",NA,"Andrew Decker","NON",30205,0.808,1
"FL_2012-08-14_PRI","TC2_3_2",NA,"Frederick Schutte","NON",7185,0.192,0
"FL_2012-08-14_PRI","TC2_3_5",NA,"Jimmy Prevatt","NON",16675,0.432,0
"FL_2012-08-14_PRI","TC2_3_5",NA,"Wes Douglas","NON",21897,0.568,1
"FL_2012-08-14_PRI","TC2_4_1",NA,"Brian Davis","NON",69599,0.503,1
"FL_2012-08-14_PRI","TC2_4_1",NA,"Don Mairs","NON",24045,0.174,0
"FL_2012-08-14_PRI","TC2_4_1",NA,"Greg Messore","NON",11293,0.082,0
"FL_2012-08-14_PRI","TC2_4_1",NA,"Melina Buncome (Williams)","NON",33317,0.241,0
"FL_2012-08-14_PRI","TC2_4_29",NA,"Alvin Barlow","NON",47998,0.339,0
"FL_2012-08-14_PRI","TC2_4_29",NA,"Mark Borello","NON",93547,0.661,1
"FL_2012-08-14_PRI","TC2_4_34",NA,"John Merrett","NON",58878,0.409,0
"FL_2012-08-14_PRI","TC2_4_34",NA,"Suzanne Bass","NON",85110,0.591,1
"FL_2012-08-14_PRI","TC2_6_15",NA,"Andy Steingold","NON",64656,0.376,0
"FL_2012-08-14_PRI","TC2_6_15",NA,"Bill Burgess","NON",107210,0.624,1
"FL_2012-08-14_PRI","TC2_6_31",NA,"Brian Battaglia","NON",71262,0.413,0
"FL_2012-08-14_PRI","TC2_6_31",NA,"Kimberly Campbell","NON",101153,0.587,1
"FL_2012-08-14_PRI","TC2_6_45",NA,"Agnes McCabe","NON",69297,0.407,0
"FL_2012-08-14_PRI","TC2_6_45",NA,"Jack Day","NON",101147,0.593,1
"FL_2012-08-14_PRI","TC2_9_27",NA,"Jose Torroella","NON",33640,0.283,0
"FL_2012-08-14_PRI","TC2_9_27",NA,"Keith White","NON",85264,0.717,1
"FL_2012-08-14_PRI","TC2_9_3",NA,"Belvin Perry,","NON",103462,0.787,1
"FL_2012-08-14_PRI","TC2_9_3",NA,"Daniel Perry","NON",28050,0.213,0
"FL_2012-08-14_PRI","TC2_9_42",NA,"Pedro Malaret","NON",38756,0.328,0
"FL_2012-08-14_PRI","TC2_9_42",NA,"Tim Shea","NON",79555,0.672,1
"FL_2012-08-14_PRI","TC2_9_7",NA,"Eric DuBois","NON",29913,0.25,0
"FL_2012-08-14_PRI","TC2_9_7",NA,"Joel Wilson","NON",35964,0.301,1
"FL_2012-08-14_PRI","TC2_9_7",NA,"Leticia Marques","NON",53685,0.449,1
"FL_2012-08-14_PRI-D","SA_11_000",NA,"Katherine Rundle","DEM",62014,0.604,1
"FL_2012-08-14_PRI-D","SA_11_000",NA,"Rod Vereen","DEM",40653,0.396,0
"FL_2012-08-14_PRI-D","SA_16_000",NA,"Catherine Vogel","DEM",3287,0.528,1
"FL_2012-08-14_PRI-D","SA_16_000",NA,"Dennis Ward","DEM",2943,0.472,0
"FL_2012-08-14_PRI-D","SA_17_000",NA,"Chris Mancini","DEM",25155,0.381,0
"FL_2012-08-14_PRI-D","SA_17_000",NA,"Mike Satz","DEM",40829,0.619,1
"FL_2012-08-14_PRI-D","SA_9_000",NA,"Jeff Ashton","DEM",66534,0.545,1
"FL_2012-08-14_PRI-D","SA_9_000",NA,"Lawson Lamar","DEM",55532,0.455,0
"FL_2012-08-14_PRI-R","PD_1_000",NA,"Bruce Miller","REP",63100,0.584,1
"FL_2012-08-14_PRI-R","PD_1_000",NA,"James Owens","REP",44987,0.416,0
"FL_2012-08-14_PRI-R","PD_18_000",NA,"Blaise Trettis","REP",43120,0.548,1
"FL_2012-08-14_PRI-R","PD_18_000",NA,"Ken Rhoden","REP",35573,0.452,0
"FL_2012-08-14_PRI-R","PD_4_000",NA,"Matthew Shirk","REP",85988,0.631,1
"FL_2012-08-14_PRI-R","PD_4_000",NA,"William Fletcher","REP",50217,0.369,0
"FL_2012-08-14_PRI-R","PD_5_000",NA,"Bo Samargya","REP",40089,0.272,0
"FL_2012-08-14_PRI-R","PD_5_000",NA,"Mike Graves","REP",107459,0.728,1
"FL_2012-08-14_PRI-R","SA_12_000",NA,"Ed Brodsky","REP",27829,0.527,1
"FL_2012-08-14_PRI-R","SA_12_000",NA,"Peter Lombardo","REP",25017,0.473,0
"FL_2012-08-14_PRI-R","SA_14_000",NA,"Glenn Hess","REP",40192,0.676,1
"FL_2012-08-14_PRI-R","SA_14_000",NA,"Jim Appleman","REP",19306,0.324,0
"FL_2012-08-14_PRI-R","SA_7_000",NA,"R.J. Larizza","REP",67707,0.553,1
"FL_2012-08-14_PRI-R","SA_7_000",NA,"Stasia Warren","REP",54750,0.447,0
