ElectionDate	PartyCode	PartyName	RaceCode	OfficeDesc	CountyCode	CountyName	Juris1num	Juris2num	Precincts	PrecinctsReporting	CanNameLast	CanNameFirst	CanNameMiddle	CanVotes
9/8/1994	DEM	Democrat	USS	United States Senator	ALA	Alachua			0	0	Perez	A.		3964
9/8/1994	DEM	Democrat	USS	United States Senator	BAK	Baker			0	0	Perez	A.		521
9/8/1994	DEM	Democrat	USS	United States Senator	BAY	Bay			0	0	Perez	A.		1161
9/8/1994	DEM	Democrat	USS	United States Senator	BRA	Bradford			0	0	Perez	A.		634
9/8/1994	DEM	Democrat	USS	United States Senator	BRE	Brevard			0	0	Perez	A.		3479
9/8/1994	DEM	Democrat	USS	United States Senator	BRO	Broward			0	0	Perez	A.		8941
9/8/1994	DEM	Democrat	USS	United States Senator	CAL	Calhoun			0	0	Perez	A.		379
9/8/1994	DEM	Democrat	USS	United States Senator	CHA	Charlotte			0	0	Perez	A.		1451
9/8/1994	DEM	Democrat	USS	United States Senator	CIT	Citrus			0	0	Perez	A.		2206
9/8/1994	DEM	Democrat	USS	United States Senator	CLA	Clay			0	0	Perez	A.		631
9/8/1994	DEM	Democrat	USS	United States Senator	CLL	Collier			0	0	Perez	A.		598
9/8/1994	DEM	Democrat	USS	United States Senator	CLM	Columbia			0	0	Perez	A.		991
9/8/1994	DEM	Democrat	USS	United States Senator	DES	Desoto			0	0	Perez	A.		510
9/8/1994	DEM	Democrat	USS	United States Senator	DIX	Dixie			0	0	Perez	A.		578
9/8/1994	DEM	Democrat	USS	United States Senator	DUV	Duval			0	0	Perez	A.		6469
9/8/1994	DEM	Democrat	USS	United States Senator	ESC	Escambia			0	0	Perez	A.		3543
9/8/1994	DEM	Democrat	USS	United States Senator	FLA	Flagler			0	0	Perez	A.		518
9/8/1994	DEM	Democrat	USS	United States Senator	FRA	Franklin			0	0	Perez	A.		302
9/8/1994	DEM	Democrat	USS	United States Senator	GAD	Gadsden			0	0	Perez	A.		1195
9/8/1994	DEM	Democrat	USS	United States Senator	GIL	Gilchrist			0	0	Perez	A.		352
9/8/1994	DEM	Democrat	USS	United States Senator	GLA	Glades			0	0	Perez	A.		378
9/8/1994	DEM	Democrat	USS	United States Senator	GUL	Gulf			0	0	Perez	A.		431
9/8/1994	DEM	Democrat	USS	United States Senator	HAM	Hamilton			0	0	Perez	A.		315
9/8/1994	DEM	Democrat	USS	United States Senator	HAR	Hardee			0	0	Perez	A.		377
9/8/1994	DEM	Democrat	USS	United States Senator	HEN	Hendry			0	0	Perez	A.		381
9/8/1994	DEM	Democrat	USS	United States Senator	HER	Hernando			0	0	Perez	A.		2054
