ElectionDate	PartyCode	PartyName	RaceCode	OfficeDesc	CountyCode	CountyName	Juris1num	Juris2num	Precincts	PrecinctsReporting	CanNameLast	CanNameFirst	CanNameMiddle	CanVotes
9/1/1992	DEM	Democrat	USS	United States Senator	ALA	Alachua			0	0	Graham	Bob		20415
9/1/1992	DEM	Democrat	USS	United States Senator	BAK	Baker			0	0	Graham	Bob		5916
9/1/1992	DEM	Democrat	USS	United States Senator	BAY	Bay			0	0	Graham	Bob		18008
9/1/1992	DEM	Democrat	USS	United States Senator	BRA	Bradford			0	0	Graham	Bob		5244
9/1/1992	DEM	Democrat	USS	United States Senator	BRE	Brevard			0	0	Graham	Bob		27572
9/1/1992	DEM	Democrat	USS	United States Senator	BRO	Broward			0	0	Graham	Bob		88515
9/1/1992	DEM	Democrat	USS	United States Senator	CAL	Calhoun			0	0	Graham	Bob		3653
9/1/1992	DEM	Democrat	USS	United States Senator	CHA	Charlotte			0	0	Graham	Bob		7155
9/1/1992	DEM	Democrat	USS	United States Senator	CIT	Citrus			0	0	Graham	Bob		10158
9/1/1992	DEM	Democrat	USS	United States Senator	CLA	Clay			0	0	Graham	Bob		5906
9/1/1992	DEM	Democrat	USS	United States Senator	CLL	Collier			0	0	Graham	Bob		5027
9/1/1992	DEM	Democrat	USS	United States Senator	CLM	Columbia			0	0	Graham	Bob		5832
9/1/1992	DEM	Democrat	USS	United States Senator	DES	Desoto			0	0	Graham	Bob		2937
9/1/1992	DEM	Democrat	USS	United States Senator	DIX	Dixie			0	0	Graham	Bob		3507
9/1/1992	DEM	Democrat	USS	United States Senator	DUV	Duval			0	0	Graham	Bob		51840
9/1/1992	DEM	Democrat	USS	United States Senator	ESC	Escambia			0	0	Graham	Bob		29186
9/1/1992	DEM	Democrat	USS	United States Senator	FLA	Flagler			0	0	Graham	Bob		2959
9/1/1992	DEM	Democrat	USS	United States Senator	FRA	Franklin			0	0	Graham	Bob		3161
9/1/1992	DEM	Democrat	USS	United States Senator	GAD	Gadsden			0	0	Graham	Bob		9637
9/1/1992	DEM	Democrat	USS	United States Senator	GIL	Gilchrist			0	0	Graham	Bob		2590
9/1/1992	DEM	Democrat	USS	United States Senator	GLA	Glades			0	0	Graham	Bob		1815
9/1/1992	DEM	Democrat	USS	United States Senator	GUL	Gulf			0	0	Graham	Bob		3211
9/1/1992	DEM	Democrat	USS	United States Senator	HAM	Hamilton			0	0	Graham	Bob		2939
9/1/1992	DEM	Democrat	USS	United States Senator	HAR	Hardee			0	0	Graham	Bob		3546
9/1/1992	DEM	Democrat	USS	United States Senator	HEN	Hendry			0	0	Graham	Bob		3773
9/1/1992	DEM	Democrat	USS	United States Senator	HER	Hernando			0	0	Graham	Bob		12102
9/1/1992	DEM	Democrat	USS	United States Senator	HIG	Highlands			0	0	Graham	Bob		6244
9/1/1992	DEM	Democrat	USS	United States Senator	HIL	Hillsborough			0	0	Graham	Bob		55443
