ElectionDate	PartyCode	PartyName	RaceCode	OfficeDesc	CountyCode	CountyName	Juris1num	Juris2num	Precincts	PrecinctsReporting	CanNameLast	CanNameFirst	CanNameMiddle	CanVotes
11/6/1990	REP	Republican	USR	United States Representative	BAY	Bay	001		0	0	Ketchel	Terry		13466
11/6/1990	REP	Republican	USR	United States Representative	ESC	Escambia	001		0	0	Ketchel	Terry		30835
11/6/1990	REP	Republican	USR	United States Representative	OKA	Okaloosa	001		0	0	Ketchel	Terry		22294
11/6/1990	REP	Republican	USR	United States Representative	SAN	Santa Rosa	001		0	0	Ketchel	Terry		10262
11/6/1990	REP	Republican	USR	United States Representative	WAL	Walton	001		0	0	Ketchel	Terry		3931
11/6/1990	DEM	Democrat	USR	United States Representative	BAY	Bay	001		0	0	Hutto	Earl		15542
11/6/1990	DEM	Democrat	USR	United States Representative	ESC	Escambia	001		0	0	Hutto	Earl		37936
11/6/1990	DEM	Democrat	USR	United States Representative	OKA	Okaloosa	001		0	0	Hutto	Earl		17352
11/6/1990	DEM	Democrat	USR	United States Representative	SAN	Santa Rosa	001		0	0	Hutto	Earl		12452
11/6/1990	DEM	Democrat	USR	United States Representative	WAL	Walton	001		0	0	Hutto	Earl		5072
11/6/1990	REP	Republican	USR	United States Representative	BAK	Baker	002		0	0	Grant	Bill		2202
11/6/1990	REP	Republican	USR	United States Representative	BAY	Bay	002		0	0	Grant	Bill		1216
11/6/1990	REP	Republican	USR	United States Representative	BRA	Bradford	002		0	0	Grant	Bill		2705
11/6/1990	REP	Republican	USR	United States Representative	CAL	Calhoun	002		0	0	Grant	Bill		1527
11/6/1990	REP	Republican	USR	United States Representative	CLA	Clay	002		0	0	Grant	Bill		3902
11/6/1990	REP	Republican	USR	United States Representative	CLM	Columbia	002		0	0	Grant	Bill		4700
11/6/1990	REP	Republican	USR	United States Representative	DIX	Dixie	002		0	0	Grant	Bill		1539
11/6/1990	REP	Republican	USR	United States Representative	FRA	Franklin	002		0	0	Grant	Bill		1181
11/6/1990	REP	Republican	USR	United States Representative	GAD	Gadsden	002		0	0	Grant	Bill		3357
11/6/1990	REP	Republican	USR	United States Representative	GIL	Gilchrist	002		0	0	Grant	Bill		1247
11/6/1990	REP	Republican	USR	United States Representative	GUL	Gulf	002		0	0	Grant	Bill		2068
11/6/1990	REP	Republican	USR	United States Representative	HAM	Hamilton	002		0	0	Grant	Bill		1007
11/6/1990	REP	Republican	USR	United States Representative	HOL	Holmes	002		0	0	Grant	Bill		2399
11/6/1990	REP	Republican	USR	United States Representative	JAC	Jackson	002		0	0	Grant	Bill		5414
11/6/1990	REP	Republican	USR	United States Representative	JEF	Jefferson	002		0	0	Grant	Bill		1413
11/6/1990	REP	Republican	USR	United States Representative	LAF	Lafayette	002		0	0	Grant	Bill		884
11/6/1990	REP	Republican	USR	United States Representative	LEO	Leon	002		0	0	Grant	Bill		23386
11/6/1990	REP	Republican	USR	United States Representative	LEV	Levy	002		0	0	Grant	Bill		3316
11/6/1990	REP	Republican	USR	United States Representative	LIB	Liberty	002		0	0	Grant	Bill		781
11/6/1990	REP	Republican	USR	United States Representative	MAD	Madison	002		0	0	Grant	Bill		1687
11/6/1990	REP	Republican	USR	United States Representative	SUW	Suwannee	002		0	0	Grant	Bill		3602
11/6/1990	REP	Republican	USR	United States Representative	TAY	Taylor	002		0	0	Grant	Bill		2306
11/6/1990	REP	Republican	USR	United States Representative	UNI	Union	002		0	0	Grant	Bill		922
11/6/1990	REP	Republican	USR	United States Representative	WAK	Wakulla	002		0	0	Grant	Bill		2416
11/6/1990	REP	Republican	USR	United States Representative	WAS	Washington	002		0	0	Grant	Bill		2720
11/6/1990	DEM	Democrat	USR	United States Representative	BAK	Baker	002		0	0	Peterson	Pete		1831
11/6/1990	DEM	Democrat	USR	United States Representative	BAY	Bay	002		0	0	Peterson	Pete		979
11/6/1990	DEM	Democrat	USR	United States Representative	BRA	Bradford	002		0	0	Peterson	Pete		2825
11/6/1990	DEM	Democrat	USR	United States Representative	CAL	Calhoun	002		0	0	Peterson	Pete		1782
11/6/1990	DEM	Democrat	USR	United States Representative	CLA	Clay	002		0	0	Peterson	Pete		2581
11/6/1990	DEM	Democrat	USR	United States Representative	CLM	Columbia	002		0	0	Peterson	Pete		5053
11/6/1990	DEM	Democrat	USR	United States Representative	DIX	Dixie	002		0	0	Peterson	Pete		2066
11/6/1990	DEM	Democrat	USR	United States Representative	FRA	Franklin	002		0	0	Peterson	Pete		1563
11/6/1990	DEM	Democrat	USR	United States Representative	GAD	Gadsden	002		0	0	Peterson	Pete		6424
11/6/1990	DEM	Democrat	USR	United States Representative	GIL	Gilchrist	002		0	0	Peterson	Pete		1618
11/6/1990	DEM	Democrat	USR	United States Representative	GUL	Gulf	002		0	0	Peterson	Pete		2300
11/6/1990	DEM	Democrat	USR	United States Representative	HAM	Hamilton	002		0	0	Peterson	Pete		1693
11/6/1990	DEM	Democrat	USR	United States Representative	HOL	Holmes	002		0	0	Peterson	Pete		1827
11/6/1990	DEM	Democrat	USR	United States Representative	JAC	Jackson	002		0	0	Peterson	Pete		5786
11/6/1990	DEM	Democrat	USR	United States Representative	JEF	Jefferson	002		0	0	Peterson	Pete		2366
11/6/1990	DEM	Democrat	USR	United States Representative	LAF	Lafayette	002		0	0	Peterson	Pete		937
11/6/1990	DEM	Democrat	USR	United States Representative	LEO	Leon	002		0	0	Peterson	Pete		41047
11/6/1990	DEM	Democrat	USR	United States Representative	LEV	Levy	002		0	0	Peterson	Pete		3740
11/6/1990	DEM	Democrat	USR	United States Representative	LIB	Liberty	002		0	0	Peterson	Pete		1032
11/6/1990	DEM	Democrat	USR	United States Representative	MAD	Madison	002		0	0	Peterson	Pete		2748
11/6/1990	DEM	Democrat	USR	United States Representative	SUW	Suwannee	002		0	0	Peterson	Pete		3513
11/6/1990	DEM	Democrat	USR	United States Representative	TAY	Taylor	002		0	0	Peterson	Pete		2626
11/6/1990	DEM	Democrat	USR	United States Representative	UNI	Union	002		0	0	Peterson	Pete		1346
11/6/1990	DEM	Democrat	USR	United States Representative	WAK	Wakulla	002		0	0	Peterson	Pete		2985
11/6/1990	DEM	Democrat	USR	United States Representative	WAS	Washington	002		0	0	Peterson	Pete		2339
11/6/1990	REP	Republican	USR	United States Representative	DUV	Duval	003		0	0	Sullivan	Rod		27737
11/6/1990	REP	Republican	USR	United States Representative	NAS	Nassau	003		0	0	Sullivan	Rod		3966
11/6/1990	DEM	Democrat	USR	United States Representative	DUV	Duval	003		0	0	Bennett	Charles	E.	77008
11/6/1990	DEM	Democrat	USR	United States Representative	NAS	Nassau	003		0	0	Bennett	Charles	E.	7253
11/6/1990	REP	Republican	USR	United States Representative	CLA	Clay	004		0	0	James	Craig	T.	11999
11/6/1990	REP	Republican	USR	United States Representative	DUV	Duval	004		0	0	James	Craig	T.	23154
11/6/1990	REP	Republican	USR	United States Representative	FLA	Flagler	004		0	0	James	Craig	T.	5631
11/6/1990	REP	Republican	USR	United States Representative	PUT	Putnam	004		0	0	James	Craig	T.	7678
11/6/1990	REP	Republican	USR	United States Representative	STJ	St. Johns	004		0	0	James	Craig	T.	14453
11/6/1990	REP	Republican	USR	United States Representative	VOL	Volusia	004		0	0	James	Craig	T.	57889
11/6/1990	DEM	Democrat	USR	United States Representative	CLA	Clay	004		0	0	Hughes	Reid		7082
11/6/1990	DEM	Democrat	USR	United States Representative	DUV	Duval	004		0	0	Hughes	Reid		17186
11/6/1990	DEM	Democrat	USR	United States Representative	FLA	Flagler	004		0	0	Hughes	Reid		4839
11/6/1990	DEM	Democrat	USR	United States Representative	PUT	Putnam	004		0	0	Hughes	Reid		8968
11/6/1990	DEM	Democrat	USR	United States Representative	STJ	St. Johns	004		0	0	Hughes	Reid		10193
11/6/1990	DEM	Democrat	USR	United States Representative	VOL	Volusia	004		0	0	Hughes	Reid		47025
11/6/1990	WRI	Write-In	USR	United States Representative	CLA	Clay	004		0	0	McCarthy	Ken	C.	4
11/6/1990	WRI	Write-In	USR	United States Representative	DUV	Duval	004		0	0	McCarthy	Ken	C.	3
11/6/1990	WRI	Write-In	USR	United States Representative	FLA	Flagler	004		0	0	McCarthy	Ken	C.	1
11/6/1990	WRI	Write-In	USR	United States Representative	PUT	Putnam	004		0	0	McCarthy	Ken	C.	0
11/6/1990	WRI	Write-In	USR	United States Representative	STJ	St. Johns	004		0	0	McCarthy	Ken	C.	0
11/6/1990	WRI	Write-In	USR	United States Representative	VOL	Volusia	004		0	0	McCarthy	Ken	C.	5
11/6/1990	REP	Republican	USR	United States Representative	LAK	Lake	005		0	0	McCollum	Bill		4497
11/6/1990	REP	Republican	USR	United States Representative	ORA	Orange	005		0	0	McCollum	Bill		48203
11/6/1990	REP	Republican	USR	United States Representative	SEM	Seminole	005		0	0	McCollum	Bill		41717
11/6/1990	DEM	Democrat	USR	United States Representative	LAK	Lake	005		0	0	Fletcher	Bob		2435
11/6/1990	DEM	Democrat	USR	United States Representative	ORA	Orange	005		0	0	Fletcher	Bob		35112
11/6/1990	DEM	Democrat	USR	United States Representative	SEM	Seminole	005		0	0	Fletcher	Bob		25696
11/6/1990	REP	Republican	USR	United States Representative	ALA	Alachua	006		0	0	Stearns	Clifford	B. (Cliff)	24400
11/6/1990	REP	Republican	USR	United States Representative	CIT	Citrus	006		0	0	Stearns	Clifford	B. (Cliff)	20498
11/6/1990	REP	Republican	USR	United States Representative	HER	Hernando	006		0	0	Stearns	Clifford	B. (Cliff)	22381
11/6/1990	REP	Republican	USR	United States Representative	LAK	Lake	006		0	0	Stearns	Clifford	B. (Cliff)	23697
11/6/1990	REP	Republican	USR	United States Representative	MRN	Marion	006		0	0	Stearns	Clifford	B. (Cliff)	36743
11/6/1990	REP	Republican	USR	United States Representative	PAS	Pasco	006		0	0	Stearns	Clifford	B. (Cliff)	5815
11/6/1990	REP	Republican	USR	United States Representative	PUT	Putnam	006		0	0	Stearns	Clifford	B. (Cliff)	464
11/6/1990	REP	Republican	USR	United States Representative	SUM	Sumter	006		0	0	Stearns	Clifford	B. (Cliff)	4549
11/6/1990	DEM	Democrat	USR	United States Representative	ALA	Alachua	006		0	0	Johnson	Art		23184
11/6/1990	DEM	Democrat	USR	United States Representative	CIT	Citrus	006		0	0	Johnson	Art		13944
11/6/1990	DEM	Democrat	USR	United States Representative	HER	Hernando	006		0	0	Johnson	Art		19061
11/6/1990	DEM	Democrat	USR	United States Representative	LAK	Lake	006		0	0	Johnson	Art		12530
11/6/1990	DEM	Democrat	USR	United States Representative	MRN	Marion	006		0	0	Johnson	Art		17535
11/6/1990	DEM	Democrat	USR	United States Representative	PAS	Pasco	006		0	0	Johnson	Art		5246
11/6/1990	DEM	Democrat	USR	United States Representative	PUT	Putnam	006		0	0	Johnson	Art		532
11/6/1990	DEM	Democrat	USR	United States Representative	SUM	Sumter	006		0	0	Johnson	Art		3378
11/6/1990	WRI	Write-In	USR	United States Representative	ALA	Alachua	006		0	0	O'Connor	Kim		1
11/6/1990	WRI	Write-In	USR	United States Representative	CIT	Citrus	006		0	0	O'Connor	Kim		0
11/6/1990	WRI	Write-In	USR	United States Representative	HER	Hernando	006		0	0	O'Connor	Kim		0
11/6/1990	WRI	Write-In	USR	United States Representative	LAK	Lake	006		0	0	O'Connor	Kim		0
11/6/1990	WRI	Write-In	USR	United States Representative	MRN	Marion	006		0	0	O'Connor	Kim		18
11/6/1990	WRI	Write-In	USR	United States Representative	PAS	Pasco	006		0	0	O'Connor	Kim		1
11/6/1990	WRI	Write-In	USR	United States Representative	PUT	Putnam	006		0	0	O'Connor	Kim		0
11/6/1990	WRI	Write-In	USR	United States Representative	SUM	Sumter	006		0	0	O'Connor	Kim		0
11/6/1990	REP	Republican	USR	United States Representative	HIL	Hillsborough	007		0	0	Prout	Charles	D.	47754
11/6/1990	DEM	Democrat	USR	United States Representative	HIL	Hillsborough	007		0	0	Gibbons	Sam	M.	99454
11/6/1990	REP	Republican	USR	United States Representative	HIL	Hillsborough	009		0	0	Bilirakis	Michael		31755
11/6/1990	REP	Republican	USR	United States Representative	PAS	Pasco	009		0	0	Bilirakis	Michael		49833
11/6/1990	REP	Republican	USR	United States Representative	PIN	Pinellas	009		0	0	Bilirakis	Michael		60557
11/6/1990	DEM	Democrat	USR	United States Representative	HIL	Hillsborough	009		0	0	Knapp	Cheryl	Davis	21070
11/6/1990	DEM	Democrat	USR	United States Representative	PAS	Pasco	009		0	0	Knapp	Cheryl	Davis	36316
11/6/1990	DEM	Democrat	USR	United States Representative	PIN	Pinellas	009		0	0	Knapp	Cheryl	Davis	45109
11/6/1990	REP	Republican	USR	United States Representative	BRE	Brevard	011		0	0	Tolley	Bill		60968
11/6/1990	REP	Republican	USR	United States Representative	IND	Indian River	011		0	0	Tolley	Bill		12434
11/6/1990	REP	Republican	USR	United States Representative	ORA	Orange	011		0	0	Tolley	Bill		27873
11/6/1990	REP	Republican	USR	United States Representative	OSC	Osceola	011		0	0	Tolley	Bill		10641
11/6/1990	DEM	Democrat	USR	United States Representative	BRE	Brevard	011		0	0	Bacchus	Jim		70004
11/6/1990	DEM	Democrat	USR	United States Representative	IND	Indian River	011		0	0	Bacchus	Jim		7180
11/6/1990	DEM	Democrat	USR	United States Representative	ORA	Orange	011		0	0	Bacchus	Jim		31934
11/6/1990	DEM	Democrat	USR	United States Representative	OSC	Osceola	011		0	0	Bacchus	Jim		11856
11/6/1990	REP	Republican	USR	United States Representative	BRO	Broward	014		0	0	Shore	Scott		19257
11/6/1990	REP	Republican	USR	United States Representative	PAL	Palm Beach	014		0	0	Shore	Scott		60982
11/6/1990	DEM	Democrat	USR	United States Representative	BRO	Broward	014		0	0	Johnston	Harry		39935
11/6/1990	DEM	Democrat	USR	United States Representative	PAL	Palm Beach	014		0	0	Johnston	Harry		116115
11/6/1990	REP	Republican	USR	United States Representative	BRO	Broward	015		0	0	Shaw, Jr.	E.	Clay	104273
11/6/1990	WRI	Write-In	USR	United States Representative	BRO	Broward	015		0	0	Goodmon	Charles		2374
11/6/1990	REP	Republican	USR	United States Representative	DAD	Miami-Dade	017		0	0	Rodney	Earl		22027
11/6/1990	DEM	Democrat	USR	United States Representative	DAD	Miami-Dade	017		0	0	Lehman	William	'Bill'	79560
11/6/1990	WRI	Write-In	USR	United States Representative	DAD	Miami-Dade	017		0	0	Evans	Charles	R.	1
11/6/1990	REP	Republican	USR	United States Representative	DAD	Miami-Dade	018		0	0	Ros-Lehtinen	Ileana		56354
11/6/1990	DEM	Democrat	USR	United States Representative	DAD	Miami-Dade	018		0	0	Anscher	Bernard	'Bernie'	36967
11/6/1990	WRI	Write-In	USR	United States Representative	DAD	Miami-Dade	018		0	0	Ntweng	Thabo		1
11/6/1990	REP	Republican	USR	United States Representative	DAD	Miami-Dade	019		0	0	Allen	Bob		44314
11/6/1990	REP	Republican	USR	United States Representative	MON	Monroe	019		0	0	Allen	Bob		9460
11/6/1990	DEM	Democrat	USR	United States Representative	DAD	Miami-Dade	019		0	0	Fascell	Dante	B.	76465
