ElectionDate	PartyCode	PartyName	RaceCode	OfficeDesc	CountyCode	CountyName	Juris1num	Juris2num	Precincts	PrecinctsReporting	CanNameLast	CanNameFirst	CanNameMiddle	CanVotes
9/9/1980	DEM	Democrat	USS	United States Senator	ALA	Alachua			0	0	Coffey	John	Brindley	222
9/9/1980	DEM	Democrat	USS	United States Senator	BAK	Baker			0	0	Coffey	John	Brindley	79
9/9/1980	DEM	Democrat	USS	United States Senator	BAY	Bay			0	0	Coffey	John	Brindley	211
9/9/1980	DEM	Democrat	USS	United States Senator	BRA	Bradford			0	0	Coffey	John	Brindley	56
9/9/1980	DEM	Democrat	USS	United States Senator	BRE	Brevard			0	0	Coffey	John	Brindley	532
9/9/1980	DEM	Democrat	USS	United States Senator	BRO	Broward			0	0	Coffey	John	Brindley	1196
9/9/1980	DEM	Democrat	USS	United States Senator	CAL	Calhoun			0	0	Coffey	John	Brindley	70
9/9/1980	DEM	Democrat	USS	United States Senator	CHA	Charlotte			0	0	Coffey	John	Brindley	241
9/9/1980	DEM	Democrat	USS	United States Senator	CIT	Citrus			0	0	Coffey	John	Brindley	187
9/9/1980	DEM	Democrat	USS	United States Senator	CLA	Clay			0	0	Coffey	John	Brindley	152
9/9/1980	DEM	Democrat	USS	United States Senator	CLL	Collier			0	0	Coffey	John	Brindley	105
9/9/1980	DEM	Democrat	USS	United States Senator	CLM	Columbia			0	0	Coffey	John	Brindley	50
9/9/1980	DEM	Democrat	USS	United States Senator	DES	Desoto			0	0	Coffey	John	Brindley	38
9/9/1980	DEM	Democrat	USS	United States Senator	DIX	Dixie			0	0	Coffey	John	Brindley	37
9/9/1980	DEM	Democrat	USS	United States Senator	DUV	Duval			0	0	Coffey	John	Brindley	902
9/9/1980	DEM	Democrat	USS	United States Senator	ESC	Escambia			0	0	Coffey	John	Brindley	719
9/9/1980	DEM	Democrat	USS	United States Senator	FLA	Flagler			0	0	Coffey	John	Brindley	46
9/9/1980	DEM	Democrat	USS	United States Senator	FRA	Franklin			0	0	Coffey	John	Brindley	33
9/9/1980	DEM	Democrat	USS	United States Senator	GAD	Gadsden			0	0	Coffey	John	Brindley	393
9/9/1980	DEM	Democrat	USS	United States Senator	GIL	Gilchrist			0	0	Coffey	John	Brindley	30
9/9/1980	DEM	Democrat	USS	United States Senator	GLA	Glades			0	0	Coffey	John	Brindley	390
9/9/1980	DEM	Democrat	USS	United States Senator	GUL	Gulf			0	0	Coffey	John	Brindley	40
9/9/1980	DEM	Democrat	USS	United States Senator	HAM	Hamilton			0	0	Coffey	John	Brindley	81
9/9/1980	DEM	Democrat	USS	United States Senator	HAR	Hardee			0	0	Coffey	John	Brindley	40
9/9/1980	DEM	Democrat	USS	United States Senator	HEN	Hendry			0	0	Coffey	John	Brindley	115
9/9/1980	DEM	Democrat	USS	United States Senator	HER	Hernando			0	0	Coffey	John	Brindley	239
9/9/1980	DEM	Democrat	USS	United States Senator	HIG	Highlands			0	0	Coffey	John	Brindley	100
9/9/1980	DEM	Democrat	USS	United States Senator	HIL	Hillsborough			0	0	Coffey	John	Brindley	803
9/9/1980	DEM	Democrat	USS	United States Senator	HOL	Holmes			0	0	Coffey	John	Brindley	110
9/9/1980	DEM	Democrat	USS	United States Senator	IND	Indian River			0	0	Coffey	John	Brindley	192
9/9/1980	DEM	Democrat	USS	United States Senator	JAC	Jackson			0	0	Coffey	John	Brindley	210
9/9/1980	DEM	Democrat	USS	United States Senator	JEF	Jefferson			0	0	Coffey	John	Brindley	74
9/9/1980	DEM	Democrat	USS	United States Senator	LAF	Lafayette			0	0	Coffey	John	Brindley	22
9/9/1980	DEM	Democrat	USS	United States Senator	LAK	Lake			0	0	Coffey	John	Brindley	165
9/9/1980	DEM	Democrat	USS	United States Senator	LEE	Lee			0	0	Coffey	John	Brindley	323
9/9/1980	DEM	Democrat	USS	United States Senator	LEO	Leon			0	0	Coffey	John	Brindley	183
9/9/1980	DEM	Democrat	USS	United States Senator	LEV	Levy			0	0	Coffey	John	Brindley	40
9/9/1980	DEM	Democrat	USS	United States Senator	LIB	Liberty			0	0	Coffey	John	Brindley	48
9/9/1980	DEM	Democrat	USS	United States Senator	MAD	Madison			0	0	Coffey	John	Brindley	83
9/9/1980	DEM	Democrat	USS	United States Senator	MAN	Manatee			0	0	Coffey	John	Brindley	190
9/9/1980	DEM	Democrat	USS	United States Senator	MRN	Marion			0	0	Coffey	John	Brindley	123
9/9/1980	DEM	Democrat	USS	United States Senator	MRT	Martin			0	0	Coffey	John	Brindley	141
9/9/1980	DEM	Democrat	USS	United States Senator	DAD	Miami-Dade			0	0	Coffey	John	Brindley	2083
9/9/1980	DEM	Democrat	USS	United States Senator	MON	Monroe			0	0	Coffey	John	Brindley	158
9/9/1980	DEM	Democrat	USS	United States Senator	NAS	Nassau			0	0	Coffey	John	Brindley	92
9/9/1980	DEM	Democrat	USS	United States Senator	OKA	Okaloosa			0	0	Coffey	John	Brindley	263
9/9/1980	DEM	Democrat	USS	United States Senator	OKE	Okeechobee			0	0	Coffey	John	Brindley	57
9/9/1980	DEM	Democrat	USS	United States Senator	ORA	Orange			0	0	Coffey	John	Brindley	796
9/9/1980	DEM	Democrat	USS	United States Senator	OSC	Osceola			0	0	Coffey	John	Brindley	131
9/9/1980	DEM	Democrat	USS	United States Senator	PAL	Palm Beach			0	0	Coffey	John	Brindley	748
9/9/1980	DEM	Democrat	USS	United States Senator	PAS	Pasco			0	0	Coffey	John	Brindley	428
9/9/1980	DEM	Democrat	USS	United States Senator	PIN	Pinellas			0	0	Coffey	John	Brindley	695
9/9/1980	DEM	Democrat	USS	United States Senator	POL	Polk			0	0	Coffey	John	Brindley	1062
9/9/1980	DEM	Democrat	USS	United States Senator	PUT	Putnam			0	0	Coffey	John	Brindley	152
9/9/1980	DEM	Democrat	USS	United States Senator	SAN	Santa Rosa			0	0	Coffey	John	Brindley	192
9/9/1980	DEM	Democrat	USS	United States Senator	SAR	Sarasota			0	0	Coffey	John	Brindley	239
9/9/1980	DEM	Democrat	USS	United States Senator	SEM	Seminole			0	0	Coffey	John	Brindley	138
9/9/1980	DEM	Democrat	USS	United States Senator	STJ	St. Johns			0	0	Coffey	John	Brindley	159
9/9/1980	DEM	Democrat	USS	United States Senator	STL	St. Lucie			0	0	Coffey	John	Brindley	120
9/9/1980	DEM	Democrat	USS	United States Senator	SUM	Sumter			0	0	Coffey	John	Brindley	78
9/9/1980	DEM	Democrat	USS	United States Senator	SUW	Suwannee			0	0	Coffey	John	Brindley	45
9/9/1980	DEM	Democrat	USS	United States Senator	TAY	Taylor			0	0	Coffey	John	Brindley	96
9/9/1980	DEM	Democrat	USS	United States Senator	UNI	Union			0	0	Coffey	John	Brindley	20
9/9/1980	DEM	Democrat	USS	United States Senator	VOL	Volusia			0	0	Coffey	John	Brindley	457
9/9/1980	DEM	Democrat	USS	United States Senator	WAK	Wakulla			0	0	Coffey	John	Brindley	15
9/9/1980	DEM	Democrat	USS	United States Senator	WAL	Walton			0	0	Coffey	John	Brindley	107
9/9/1980	DEM	Democrat	USS	United States Senator	WAS	Washington			0	0	Coffey	John	Brindley	68
9/9/1980	DEM	Democrat	USS	United States Senator	ALA	Alachua			0	0	Gunter	Bill		3348
9/9/1980	DEM	Democrat	USS	United States Senator	BAK	Baker			0	0	Gunter	Bill		1847
9/9/1980	DEM	Democrat	USS	United States Senator	BAY	Bay			0	0	Gunter	Bill		8876
9/9/1980	DEM	Democrat	USS	United States Senator	BRA	Bradford			0	0	Gunter	Bill		1749
9/9/1980	DEM	Democrat	USS	United States Senator	BRE	Brevard			0	0	Gunter	Bill		14661
9/9/1980	DEM	Democrat	USS	United States Senator	BRO	Broward			0	0	Gunter	Bill		15531
9/9/1980	DEM	Democrat	USS	United States Senator	CAL	Calhoun			0	0	Gunter	Bill		1565
9/9/1980	DEM	Democrat	USS	United States Senator	CHA	Charlotte			0	0	Gunter	Bill		1945
9/9/1980	DEM	Democrat	USS	United States Senator	CIT	Citrus			0	0	Gunter	Bill		4067
9/9/1980	DEM	Democrat	USS	United States Senator	CLA	Clay			0	0	Gunter	Bill		4152
9/9/1980	DEM	Democrat	USS	United States Senator	CLL	Collier			0	0	Gunter	Bill		1293
9/9/1980	DEM	Democrat	USS	United States Senator	CLM	Columbia			0	0	Gunter	Bill		3156
9/9/1980	DEM	Democrat	USS	United States Senator	DES	Desoto			0	0	Gunter	Bill		1165
9/9/1980	DEM	Democrat	USS	United States Senator	DIX	Dixie			0	0	Gunter	Bill		788
9/9/1980	DEM	Democrat	USS	United States Senator	DUV	Duval			0	0	Gunter	Bill		28104
9/9/1980	DEM	Democrat	USS	United States Senator	ESC	Escambia			0	0	Gunter	Bill		13713
9/9/1980	DEM	Democrat	USS	United States Senator	FLA	Flagler			0	0	Gunter	Bill		783
9/9/1980	DEM	Democrat	USS	United States Senator	FRA	Franklin			0	0	Gunter	Bill		1717
9/9/1980	DEM	Democrat	USS	United States Senator	GAD	Gadsden			0	0	Gunter	Bill		3801
9/9/1980	DEM	Democrat	USS	United States Senator	GIL	Gilchrist			0	0	Gunter	Bill		582
9/9/1980	DEM	Democrat	USS	United States Senator	GLA	Glades			0	0	Gunter	Bill		290
9/9/1980	DEM	Democrat	USS	United States Senator	GUL	Gulf			0	0	Gunter	Bill		1763
9/9/1980	DEM	Democrat	USS	United States Senator	HAM	Hamilton			0	0	Gunter	Bill		1121
9/9/1980	DEM	Democrat	USS	United States Senator	HAR	Hardee			0	0	Gunter	Bill		1188
9/9/1980	DEM	Democrat	USS	United States Senator	HEN	Hendry			0	0	Gunter	Bill		549
9/9/1980	DEM	Democrat	USS	United States Senator	HER	Hernando			0	0	Gunter	Bill		4335
9/9/1980	DEM	Democrat	USS	United States Senator	HIG	Highlands			0	0	Gunter	Bill		2299
9/9/1980	DEM	Democrat	USS	United States Senator	HIL	Hillsborough			0	0	Gunter	Bill		18226
9/9/1980	DEM	Democrat	USS	United States Senator	HOL	Holmes			0	0	Gunter	Bill		2485
9/9/1980	DEM	Democrat	USS	United States Senator	IND	Indian River			0	0	Gunter	Bill		1558
9/9/1980	DEM	Democrat	USS	United States Senator	JAC	Jackson			0	0	Gunter	Bill		5319
9/9/1980	DEM	Democrat	USS	United States Senator	JEF	Jefferson			0	0	Gunter	Bill		1131
9/9/1980	DEM	Democrat	USS	United States Senator	LAF	Lafayette			0	0	Gunter	Bill		791
9/9/1980	DEM	Democrat	USS	United States Senator	LAK	Lake			0	0	Gunter	Bill		5301
9/9/1980	DEM	Democrat	USS	United States Senator	LEE	Lee			0	0	Gunter	Bill		4868
9/9/1980	DEM	Democrat	USS	United States Senator	LEO	Leon			0	0	Gunter	Bill		8674
9/9/1980	DEM	Democrat	USS	United States Senator	LEV	Levy			0	0	Gunter	Bill		1093
9/9/1980	DEM	Democrat	USS	United States Senator	LIB	Liberty			0	0	Gunter	Bill		1053
9/9/1980	DEM	Democrat	USS	United States Senator	MAD	Madison			0	0	Gunter	Bill		1806
