ElectionDate	PartyCode	PartyName	RaceCode	OfficeDesc	CountyCode	CountyName	Juris1num	Juris2num	Precincts	PrecinctsReporting	CanNameLast	CanNameFirst	CanNameMiddle	CanVotes
9/5/2006	REP	Republican	USS	United States Senator	ALA	Alachua			69	69	Collins Jr.	LeRoy		1752
9/5/2006	REP	Republican	USS	United States Senator	BAK	Baker			9	9	Collins Jr.	LeRoy		96
9/5/2006	REP	Republican	USS	United States Senator	BAY	Bay			55	55	Collins Jr.	LeRoy		1631
9/5/2006	REP	Republican	USS	United States Senator	BRA	Bradford			21	21	Collins Jr.	LeRoy		141
9/5/2006	REP	Republican	USS	United States Senator	BRE	Brevard			223	223	Collins Jr.	LeRoy		3658
9/5/2006	REP	Republican	USS	United States Senator	BRO	Broward			773	773	Collins Jr.	LeRoy		5695
9/5/2006	REP	Republican	USS	United States Senator	CAL	Calhoun			14	14	Collins Jr.	LeRoy		27
9/5/2006	REP	Republican	USS	United States Senator	CHA	Charlotte			80	80	Collins Jr.	LeRoy		887
9/5/2006	REP	Republican	USS	United States Senator	CIT	Citrus			41	41	Collins Jr.	LeRoy		2395
9/5/2006	REP	Republican	USS	United States Senator	CLA	Clay			62	62	Collins Jr.	LeRoy		2573
9/5/2006	REP	Republican	USS	United States Senator	CLL	Collier			94	94	Collins Jr.	LeRoy		4341
9/5/2006	REP	Republican	USS	United States Senator	CLM	Columbia			25	25	Collins Jr.	LeRoy		363
9/5/2006	REP	Republican	USS	United States Senator	DES	Desoto			15	15	Collins Jr.	LeRoy		42
9/5/2006	REP	Republican	USS	United States Senator	DIX	Dixie			10	10	Collins Jr.	LeRoy		44
9/5/2006	REP	Republican	USS	United States Senator	DUV	Duval			285	285	Collins Jr.	LeRoy		7443
9/5/2006	REP	Republican	USS	United States Senator	ESC	Escambia			90	90	Collins Jr.	LeRoy		4608
9/5/2006	REP	Republican	USS	United States Senator	FLA	Flagler			36	36	Collins Jr.	LeRoy		603
9/5/2006	REP	Republican	USS	United States Senator	FRA	Franklin			8	8	Collins Jr.	LeRoy		105
9/5/2006	REP	Republican	USS	United States Senator	GAD	Gadsden			27	27	Collins Jr.	LeRoy		174
9/5/2006	REP	Republican	USS	United States Senator	GIL	Gilchrist			10	10	Collins Jr.	LeRoy		160
9/5/2006	REP	Republican	USS	United States Senator	GLA	Glades			13	13	Collins Jr.	LeRoy		18
9/5/2006	REP	Republican	USS	United States Senator	GUL	Gulf			14	14	Collins Jr.	LeRoy		96
9/5/2006	REP	Republican	USS	United States Senator	HAM	Hamilton			8	8	Collins Jr.	LeRoy		54
9/5/2006	REP	Republican	USS	United States Senator	HAR	Hardee			12	12	Collins Jr.	LeRoy		84
9/5/2006	REP	Republican	USS	United States Senator	HEN	Hendry			23	23	Collins Jr.	LeRoy		79
9/5/2006	REP	Republican	USS	United States Senator	HER	Hernando			56	56	Collins Jr.	LeRoy		2156
9/5/2006	REP	Republican	USS	United States Senator	HIG	Highlands			26	26	Collins Jr.	LeRoy		875
9/5/2006	REP	Republican	USS	United States Senator	HIL	Hillsborough			361	361	Collins Jr.	LeRoy		16075
9/5/2006	REP	Republican	USS	United States Senator	HOL	Holmes			10	10	Collins Jr.	LeRoy		59
9/5/2006	REP	Republican	USS	United States Senator	IND	Indian River			54	54	Collins Jr.	LeRoy		2415
9/5/2006	REP	Republican	USS	United States Senator	JAC	Jackson			25	25	Collins Jr.	LeRoy		184
9/5/2006	REP	Republican	USS	United States Senator	JEF	Jefferson			15	15	Collins Jr.	LeRoy		154
9/5/2006	REP	Republican	USS	United States Senator	LAF	Lafayette			5	5	Collins Jr.	LeRoy		33
9/5/2006	REP	Republican	USS	United States Senator	LAK	Lake			102	102	Collins Jr.	LeRoy		2814
9/5/2006	REP	Republican	USS	United States Senator	LEE	Lee			171	171	Collins Jr.	LeRoy		3108
9/5/2006	REP	Republican	USS	United States Senator	LEO	Leon			175	175	Collins Jr.	LeRoy		4816
9/5/2006	REP	Republican	USS	United States Senator	LEV	Levy			20	20	Collins Jr.	LeRoy		211
9/5/2006	REP	Republican	USS	United States Senator	LIB	Liberty			8	8	Collins Jr.	LeRoy		30
9/5/2006	REP	Republican	USS	United States Senator	MAD	Madison			11	11	Collins Jr.	LeRoy		47
9/5/2006	REP	Republican	USS	United States Senator	MAN	Manatee			137	137	Collins Jr.	LeRoy		2405
9/5/2006	REP	Republican	USS	United States Senator	MRN	Marion			151	151	Collins Jr.	LeRoy		2456
9/5/2006	REP	Republican	USS	United States Senator	MRT	Martin			53	53	Collins Jr.	LeRoy		1853
9/5/2006	REP	Republican	USS	United States Senator	DAD	Miami-Dade			767	767	Collins Jr.	LeRoy		9798
9/5/2006	REP	Republican	USS	United States Senator	MON	Monroe			33	33	Collins Jr.	LeRoy		679
9/5/2006	REP	Republican	USS	United States Senator	NAS	Nassau			21	21	Collins Jr.	LeRoy		1064
9/5/2006	REP	Republican	USS	United States Senator	OKA	Okaloosa			52	52	Collins Jr.	LeRoy		2394
9/5/2006	REP	Republican	USS	United States Senator	OKE	Okeechobee			18	18	Collins Jr.	LeRoy		136
9/5/2006	REP	Republican	USS	United States Senator	ORA	Orange			258	258	Collins Jr.	LeRoy		6061
9/5/2006	REP	Republican	USS	United States Senator	OSC	Osceola			96	96	Collins Jr.	LeRoy		789
9/5/2006	REP	Republican	USS	United States Senator	PAL	Palm Beach			768	768	Collins Jr.	LeRoy		4848
9/5/2006	REP	Republican	USS	United States Senator	PAS	Pasco			153	153	Collins Jr.	LeRoy		4887
9/5/2006	REP	Republican	USS	United States Senator	PIN	Pinellas			376	376	Collins Jr.	LeRoy		15918
9/5/2006	REP	Republican	USS	United States Senator	POL	Polk			165	165	Collins Jr.	LeRoy		4531
9/5/2006	REP	Republican	USS	United States Senator	PUT	Putnam			55	55	Collins Jr.	LeRoy		393
9/5/2006	REP	Republican	USS	United States Senator	SAN	Santa Rosa			40	40	Collins Jr.	LeRoy		2405
9/5/2006	REP	Republican	USS	United States Senator	SAR	Sarasota			157	157	Collins Jr.	LeRoy		4638
9/5/2006	REP	Republican	USS	United States Senator	SEM	Seminole			126	126	Collins Jr.	LeRoy		3236
9/5/2006	REP	Republican	USS	United States Senator	STJ	St. Johns			63	63	Collins Jr.	LeRoy		3018
9/5/2006	REP	Republican	USS	United States Senator	STL	St. Lucie			79	79	Collins Jr.	LeRoy		947
9/5/2006	REP	Republican	USS	United States Senator	SUM	Sumter			39	39	Collins Jr.	LeRoy		704
9/5/2006	REP	Republican	USS	United States Senator	SUW	Suwannee			16	16	Collins Jr.	LeRoy		252
9/5/2006	REP	Republican	USS	United States Senator	TAY	Taylor			14	14	Collins Jr.	LeRoy		115
9/5/2006	REP	Republican	USS	United States Senator	UNI	Union			11	11	Collins Jr.	LeRoy		40
9/5/2006	REP	Republican	USS	United States Senator	VOL	Volusia			179	179	Collins Jr.	LeRoy		2269
9/5/2006	REP	Republican	USS	United States Senator	WAK	Wakulla			12	12	Collins Jr.	LeRoy		264
9/5/2006	REP	Republican	USS	United States Senator	WAL	Walton			33	33	Collins Jr.	LeRoy		506
9/5/2006	REP	Republican	USS	United States Senator	WAS	Washington			20	20	Collins Jr.	LeRoy		60
9/5/2006	REP	Republican	USS	United States Senator	ALA	Alachua			69	69	Harris	Katherine		4597
9/5/2006	REP	Republican	USS	United States Senator	BAK	Baker			9	9	Harris	Katherine		643
9/5/2006	REP	Republican	USS	United States Senator	BAY	Bay			55	55	Harris	Katherine		9044
9/5/2006	REP	Republican	USS	United States Senator	BRA	Bradford			21	21	Harris	Katherine		774
9/5/2006	REP	Republican	USS	United States Senator	BRE	Brevard			223	223	Harris	Katherine		21484
9/5/2006	REP	Republican	USS	United States Senator	BRO	Broward			773	773	Harris	Katherine		14262
9/5/2006	REP	Republican	USS	United States Senator	CAL	Calhoun			14	14	Harris	Katherine		152
9/5/2006	REP	Republican	USS	United States Senator	CHA	Charlotte			80	80	Harris	Katherine		6684
9/5/2006	REP	Republican	USS	United States Senator	CIT	Citrus			41	41	Harris	Katherine		5350
9/5/2006	REP	Republican	USS	United States Senator	CLA	Clay			62	62	Harris	Katherine		8634
9/5/2006	REP	Republican	USS	United States Senator	CLL	Collier			94	94	Harris	Katherine		10426
9/5/2006	REP	Republican	USS	United States Senator	CLM	Columbia			25	25	Harris	Katherine		2043
9/5/2006	REP	Republican	USS	United States Senator	DES	Desoto			15	15	Harris	Katherine		682
9/5/2006	REP	Republican	USS	United States Senator	DIX	Dixie			10	10	Harris	Katherine		209
9/5/2006	REP	Republican	USS	United States Senator	DUV	Duval			285	285	Harris	Katherine		23579
9/5/2006	REP	Republican	USS	United States Senator	ESC	Escambia			90	90	Harris	Katherine		15536
9/5/2006	REP	Republican	USS	United States Senator	FLA	Flagler			36	36	Harris	Katherine		3291
9/5/2006	REP	Republican	USS	United States Senator	FRA	Franklin			8	8	Harris	Katherine		201
9/5/2006	REP	Republican	USS	United States Senator	GAD	Gadsden			27	27	Harris	Katherine		325
9/5/2006	REP	Republican	USS	United States Senator	GIL	Gilchrist			10	10	Harris	Katherine		701
9/5/2006	REP	Republican	USS	United States Senator	GLA	Glades			13	13	Harris	Katherine		183
9/5/2006	REP	Republican	USS	United States Senator	GUL	Gulf			14	14	Harris	Katherine		607
9/5/2006	REP	Republican	USS	United States Senator	HAM	Hamilton			8	8	Harris	Katherine		243
9/5/2006	REP	Republican	USS	United States Senator	HAR	Hardee			12	12	Harris	Katherine		551
9/5/2006	REP	Republican	USS	United States Senator	HEN	Hendry			23	23	Harris	Katherine		583
9/5/2006	REP	Republican	USS	United States Senator	HER	Hernando			56	56	Harris	Katherine		6042
9/5/2006	REP	Republican	USS	United States Senator	HIG	Highlands			26	26	Harris	Katherine		3844
9/5/2006	REP	Republican	USS	United States Senator	HIL	Hillsborough			361	361	Harris	Katherine		22743
9/5/2006	REP	Republican	USS	United States Senator	HOL	Holmes			10	10	Harris	Katherine		424
9/5/2006	REP	Republican	USS	United States Senator	IND	Indian River			54	54	Harris	Katherine		6164
9/5/2006	REP	Republican	USS	United States Senator	JAC	Jackson			25	25	Harris	Katherine		1015
9/5/2006	REP	Republican	USS	United States Senator	JEF	Jefferson			15	15	Harris	Katherine		270
9/5/2006	REP	Republican	USS	United States Senator	LAF	Lafayette			5	5	Harris	Katherine		173
9/5/2006	REP	Republican	USS	United States Senator	LAK	Lake			102	102	Harris	Katherine		10569
9/5/2006	REP	Republican	USS	United States Senator	LEE	Lee			171	171	Harris	Katherine		17971
9/5/2006	REP	Republican	USS	United States Senator	LEO	Leon			175	175	Harris	Katherine		5384
9/5/2006	REP	Republican	USS	United States Senator	LEV	Levy			20	20	Harris	Katherine		1019
9/5/2006	REP	Republican	USS	United States Senator	LIB	Liberty			8	8	Harris	Katherine		66
9/5/2006	REP	Republican	USS	United States Senator	MAD	Madison			11	11	Harris	Katherine		255
9/5/2006	REP	Republican	USS	United States Senator	MAN	Manatee			137	137	Harris	Katherine		14216
9/5/2006	REP	Republican	USS	United States Senator	MRN	Marion			151	151	Harris	Katherine		11915
9/5/2006	REP	Republican	USS	United States Senator	MRT	Martin			53	53	Harris	Katherine		6271
9/5/2006	REP	Republican	USS	United States Senator	DAD	Miami-Dade			767	767	Harris	Katherine		43735
9/5/2006	REP	Republican	USS	United States Senator	MON	Monroe			33	33	Harris	Katherine		2518
9/5/2006	REP	Republican	USS	United States Senator	NAS	Nassau			21	21	Harris	Katherine		3764
9/5/2006	REP	Republican	USS	United States Senator	OKA	Okaloosa			52	52	Harris	Katherine		13778
9/5/2006	REP	Republican	USS	United States Senator	OKE	Okeechobee			18	18	Harris	Katherine		799
9/5/2006	REP	Republican	USS	United States Senator	ORA	Orange			258	258	Harris	Katherine		18558
9/5/2006	REP	Republican	USS	United States Senator	OSC	Osceola			96	96	Harris	Katherine		4251
9/5/2006	REP	Republican	USS	United States Senator	PAL	Palm Beach			768	768	Harris	Katherine		15420
9/5/2006	REP	Republican	USS	United States Senator	PAS	Pasco			153	153	Harris	Katherine		11968
9/5/2006	REP	Republican	USS	United States Senator	PIN	Pinellas			376	376	Harris	Katherine		25208
9/5/2006	REP	Republican	USS	United States Senator	POL	Polk			165	165	Harris	Katherine		17995
9/5/2006	REP	Republican	USS	United States Senator	PUT	Putnam			55	55	Harris	Katherine		1831
9/5/2006	REP	Republican	USS	United States Senator	SAN	Santa Rosa			40	40	Harris	Katherine		9130
9/5/2006	REP	Republican	USS	United States Senator	SAR	Sarasota			157	157	Harris	Katherine		20034
9/5/2006	REP	Republican	USS	United States Senator	SEM	Seminole			126	126	Harris	Katherine		10770
9/5/2006	REP	Republican	USS	United States Senator	STJ	St. Johns			63	63	Harris	Katherine		8057
9/5/2006	REP	Republican	USS	United States Senator	STL	St. Lucie			79	79	Harris	Katherine		5697
9/5/2006	REP	Republican	USS	United States Senator	SUM	Sumter			39	39	Harris	Katherine		4076
9/5/2006	REP	Republican	USS	United States Senator	SUW	Suwannee			16	16	Harris	Katherine		1092
9/5/2006	REP	Republican	USS	United States Senator	TAY	Taylor			14	14	Harris	Katherine		466
9/5/2006	REP	Republican	USS	United States Senator	UNI	Union			11	11	Harris	Katherine		222
9/5/2006	REP	Republican	USS	United States Senator	VOL	Volusia			179	179	Harris	Katherine		12266
9/5/2006	REP	Republican	USS	United States Senator	WAK	Wakulla			12	12	Harris	Katherine		493
9/5/2006	REP	Republican	USS	United States Senator	WAL	Walton			33	33	Harris	Katherine		2848
9/5/2006	REP	Republican	USS	United States Senator	WAS	Washington			20	20	Harris	Katherine		770
9/5/2006	REP	Republican	USS	United States Senator	ALA	Alachua			69	69	McBride	William	'Will'	2858
9/5/2006	REP	Republican	USS	United States Senator	BAK	Baker			9	9	McBride	William	'Will'	310
9/5/2006	REP	Republican	USS	United States Senator	BAY	Bay			55	55	McBride	William	'Will'	6671
9/5/2006	REP	Republican	USS	United States Senator	BRA	Bradford			21	21	McBride	William	'Will'	440
9/5/2006	REP	Republican	USS	United States Senator	BRE	Brevard			223	223	McBride	William	'Will'	11891
9/5/2006	REP	Republican	USS	United States Senator	BRO	Broward			773	773	McBride	William	'Will'	8091
9/5/2006	REP	Republican	USS	United States Senator	CAL	Calhoun			14	14	McBride	William	'Will'	128
9/5/2006	REP	Republican	USS	United States Senator	CHA	Charlotte			80	80	McBride	William	'Will'	3135
9/5/2006	REP	Republican	USS	United States Senator	CIT	Citrus			41	41	McBride	William	'Will'	3533
9/5/2006	REP	Republican	USS	United States Senator	CLA	Clay			62	62	McBride	William	'Will'	5292
9/5/2006	REP	Republican	USS	United States Senator	CLL	Collier			94	94	McBride	William	'Will'	6431
9/5/2006	REP	Republican	USS	United States Senator	CLM	Columbia			25	25	McBride	William	'Will'	821
9/5/2006	REP	Republican	USS	United States Senator	DES	Desoto			15	15	McBride	William	'Will'	203
9/5/2006	REP	Republican	USS	United States Senator	DIX	Dixie			10	10	McBride	William	'Will'	99
9/5/2006	REP	Republican	USS	United States Senator	DUV	Duval			285	285	McBride	William	'Will'	13282
9/5/2006	REP	Republican	USS	United States Senator	ESC	Escambia			90	90	McBride	William	'Will'	6493
9/5/2006	REP	Republican	USS	United States Senator	FLA	Flagler			36	36	McBride	William	'Will'	1601
9/5/2006	REP	Republican	USS	United States Senator	FRA	Franklin			8	8	McBride	William	'Will'	113
9/5/2006	REP	Republican	USS	United States Senator	GAD	Gadsden			27	27	McBride	William	'Will'	301
9/5/2006	REP	Republican	USS	United States Senator	GIL	Gilchrist			10	10	McBride	William	'Will'	378
9/5/2006	REP	Republican	USS	United States Senator	GLA	Glades			13	13	McBride	William	'Will'	110
9/5/2006	REP	Republican	USS	United States Senator	GUL	Gulf			14	14	McBride	William	'Will'	299
9/5/2006	REP	Republican	USS	United States Senator	HAM	Hamilton			8	8	McBride	William	'Will'	102
9/5/2006	REP	Republican	USS	United States Senator	HAR	Hardee			12	12	McBride	William	'Will'	200
