ElectionDate	PartyCode	PartyName	RaceCode	OfficeDesc	CountyCode	CountyName	Juris1num	Juris2num	Precincts	PrecinctsReporting	CanNameLast	CanNameFirst	CanNameMiddle	CanVotes
9/6/1988	REP	Republican	USS	United States Senator	ALA	Alachua			0	0	Mack	Connie		3194
9/6/1988	REP	Republican	USS	United States Senator	BAK	Baker			0	0	Mack	Connie		52
9/6/1988	REP	Republican	USS	United States Senator	BAY	Bay			0	0	Mack	Connie		3325
9/6/1988	REP	Republican	USS	United States Senator	BRA	Bradford			0	0	Mack	Connie		187
9/6/1988	REP	Republican	USS	United States Senator	BRE	Brevard			0	0	Mack	Connie		19985
9/6/1988	REP	Republican	USS	United States Senator	BRO	Broward			0	0	Mack	Connie		28453
9/6/1988	REP	Republican	USS	United States Senator	CAL	Calhoun			0	0	Mack	Connie		25
9/6/1988	REP	Republican	USS	United States Senator	CHA	Charlotte			0	0	Mack	Connie		9864
9/6/1988	REP	Republican	USS	United States Senator	CIT	Citrus			0	0	Mack	Connie		2302
9/6/1988	REP	Republican	USS	United States Senator	CLA	Clay			0	0	Mack	Connie		2707
9/6/1988	REP	Republican	USS	United States Senator	CLL	Collier			0	0	Mack	Connie		14734
9/6/1988	REP	Republican	USS	United States Senator	CLM	Columbia			0	0	Mack	Connie		587
9/6/1988	REP	Republican	USS	United States Senator	DES	Desoto			0	0	Mack	Connie		394
9/6/1988	REP	Republican	USS	United States Senator	DIX	Dixie			0	0	Mack	Connie		46
9/6/1988	REP	Republican	USS	United States Senator	DUV	Duval			0	0	Mack	Connie		9188
9/6/1988	REP	Republican	USS	United States Senator	ESC	Escambia			0	0	Mack	Connie		7412
9/6/1988	REP	Republican	USS	United States Senator	FLA	Flagler			0	0	Mack	Connie		1605
9/6/1988	REP	Republican	USS	United States Senator	FRA	Franklin			0	0	Mack	Connie		52
9/6/1988	REP	Republican	USS	United States Senator	GAD	Gadsden			0	0	Mack	Connie		212
9/6/1988	REP	Republican	USS	United States Senator	GIL	Gilchrist			0	0	Mack	Connie		53
9/6/1988	REP	Republican	USS	United States Senator	GLA	Glades			0	0	Mack	Connie		163
9/6/1988	REP	Republican	USS	United States Senator	GUL	Gulf			0	0	Mack	Connie		62
9/6/1988	REP	Republican	USS	United States Senator	HAM	Hamilton			0	0	Mack	Connie		30
9/6/1988	REP	Republican	USS	United States Senator	HAR	Hardee			0	0	Mack	Connie		165
9/6/1988	REP	Republican	USS	United States Senator	HEN	Hendry			0	0	Mack	Connie		496
9/6/1988	REP	Republican	USS	United States Senator	HER	Hernando			0	0	Mack	Connie		4133
9/6/1988	REP	Republican	USS	United States Senator	HIG	Highlands			0	0	Mack	Connie		3144
9/6/1988	REP	Republican	USS	United States Senator	HIL	Hillsborough			0	0	Mack	Connie		11157
9/6/1988	REP	Republican	USS	United States Senator	HOL	Holmes			0	0	Mack	Connie		71
9/6/1988	REP	Republican	USS	United States Senator	IND	Indian River			0	0	Mack	Connie		6830
9/6/1988	REP	Republican	USS	United States Senator	JAC	Jackson			0	0	Mack	Connie		247
9/6/1988	REP	Republican	USS	United States Senator	JEF	Jefferson			0	0	Mack	Connie		137
9/6/1988	REP	Republican	USS	United States Senator	LAF	Lafayette			0	0	Mack	Connie		33
9/6/1988	REP	Republican	USS	United States Senator	LAK	Lake			0	0	Mack	Connie		9845
9/6/1988	REP	Republican	USS	United States Senator	LEE	Lee			0	0	Mack	Connie		27676
9/6/1988	REP	Republican	USS	United States Senator	LEO	Leon			0	0	Mack	Connie		3873
9/6/1988	REP	Republican	USS	United States Senator	LEV	Levy			0	0	Mack	Connie		310
9/6/1988	REP	Republican	USS	United States Senator	LIB	Liberty			0	0	Mack	Connie		16
9/6/1988	REP	Republican	USS	United States Senator	MAD	Madison			0	0	Mack	Connie		127
9/6/1988	REP	Republican	USS	United States Senator	MAN	Manatee			0	0	Mack	Connie		11363
9/6/1988	REP	Republican	USS	United States Senator	MRN	Marion			0	0	Mack	Connie		5577
9/6/1988	REP	Republican	USS	United States Senator	MRT	Martin			0	0	Mack	Connie		7976
9/6/1988	REP	Republican	USS	United States Senator	DAD	Miami-Dade			0	0	Mack	Connie		42540
9/6/1988	REP	Republican	USS	United States Senator	MON	Monroe			0	0	Mack	Connie		2375
9/6/1988	REP	Republican	USS	United States Senator	NAS	Nassau			0	0	Mack	Connie		368
9/6/1988	REP	Republican	USS	United States Senator	OKA	Okaloosa			0	0	Mack	Connie		5117
9/6/1988	REP	Republican	USS	United States Senator	OKE	Okeechobee			0	0	Mack	Connie		591
9/6/1988	REP	Republican	USS	United States Senator	ORA	Orange			0	0	Mack	Connie		21238
9/6/1988	REP	Republican	USS	United States Senator	OSC	Osceola			0	0	Mack	Connie		3499
9/6/1988	REP	Republican	USS	United States Senator	PAL	Palm Beach			0	0	Mack	Connie		29105
9/6/1988	REP	Republican	USS	United States Senator	PAS	Pasco			0	0	Mack	Connie		8008
9/6/1988	REP	Republican	USS	United States Senator	PIN	Pinellas			0	0	Mack	Connie		24761
9/6/1988	REP	Republican	USS	United States Senator	POL	Polk			0	0	Mack	Connie		8438
9/6/1988	REP	Republican	USS	United States Senator	PUT	Putnam			0	0	Mack	Connie		1267
9/6/1988	REP	Republican	USS	United States Senator	SAN	Santa Rosa			0	0	Mack	Connie		2098
9/6/1988	REP	Republican	USS	United States Senator	SAR	Sarasota			0	0	Mack	Connie		23806
9/6/1988	REP	Republican	USS	United States Senator	SEM	Seminole			0	0	Mack	Connie		10722
9/6/1988	REP	Republican	USS	United States Senator	STJ	St. Johns			0	0	Mack	Connie		2251
9/6/1988	REP	Republican	USS	United States Senator	STL	St. Lucie			0	0	Mack	Connie		5830
9/6/1988	REP	Republican	USS	United States Senator	SUM	Sumter			0	0	Mack	Connie		873
9/6/1988	REP	Republican	USS	United States Senator	SUW	Suwannee			0	0	Mack	Connie		293
9/6/1988	REP	Republican	USS	United States Senator	TAY	Taylor			0	0	Mack	Connie		149
9/6/1988	REP	Republican	USS	United States Senator	UNI	Union			0	0	Mack	Connie		27
9/6/1988	REP	Republican	USS	United States Senator	VOL	Volusia			0	0	Mack	Connie		13291
9/6/1988	REP	Republican	USS	United States Senator	WAK	Wakulla			0	0	Mack	Connie		116
9/6/1988	REP	Republican	USS	United States Senator	WAL	Walton			0	0	Mack	Connie		561
9/6/1988	REP	Republican	USS	United States Senator	WAS	Washington			0	0	Mack	Connie		164
9/6/1988	REP	Republican	USS	United States Senator	ALA	Alachua			0	0	Merkle	Robert		1502
9/6/1988	REP	Republican	USS	United States Senator	BAK	Baker			0	0	Merkle	Robert		30
9/6/1988	REP	Republican	USS	United States Senator	BAY	Bay			0	0	Merkle	Robert		1596
9/6/1988	REP	Republican	USS	United States Senator	BRA	Bradford			0	0	Merkle	Robert		132
9/6/1988	REP	Republican	USS	United States Senator	BRE	Brevard			0	0	Merkle	Robert		8674
9/6/1988	REP	Republican	USS	United States Senator	BRO	Broward			0	0	Merkle	Robert		13497
9/6/1988	REP	Republican	USS	United States Senator	CAL	Calhoun			0	0	Merkle	Robert		10
9/6/1988	REP	Republican	USS	United States Senator	CHA	Charlotte			0	0	Merkle	Robert		4002
9/6/1988	REP	Republican	USS	United States Senator	CIT	Citrus			0	0	Merkle	Robert		2748
9/6/1988	REP	Republican	USS	United States Senator	CLA	Clay			0	0	Merkle	Robert		2125
9/6/1988	REP	Republican	USS	United States Senator	CLL	Collier			0	0	Merkle	Robert		2972
9/6/1988	REP	Republican	USS	United States Senator	CLM	Columbia			0	0	Merkle	Robert		326
9/6/1988	REP	Republican	USS	United States Senator	DES	Desoto			0	0	Merkle	Robert		179
9/6/1988	REP	Republican	USS	United States Senator	DIX	Dixie			0	0	Merkle	Robert		19
9/6/1988	REP	Republican	USS	United States Senator	DUV	Duval			0	0	Merkle	Robert		7210
9/6/1988	REP	Republican	USS	United States Senator	ESC	Escambia			0	0	Merkle	Robert		3053
9/6/1988	REP	Republican	USS	United States Senator	FLA	Flagler			0	0	Merkle	Robert		931
9/6/1988	REP	Republican	USS	United States Senator	FRA	Franklin			0	0	Merkle	Robert		45
