ElectionDate	PartyCode	PartyName	RaceCode	OfficeDesc	CountyCode	CountyName	Juris1num	Juris2num	Precincts	PrecinctsReporting	CanNameLast	CanNameFirst	CanNameMiddle	CanVotes
11/4/1986	DEM	Democrat	USS	United States Senator	ALA	Alachua			0	0	Graham	Bob		29950
11/4/1986	DEM	Democrat	USS	United States Senator	BAK	Baker			0	0	Graham	Bob		2195
11/4/1986	DEM	Democrat	USS	United States Senator	BAY	Bay			0	0	Graham	Bob		12448
11/4/1986	DEM	Democrat	USS	United States Senator	BRA	Bradford			0	0	Graham	Bob		3497
11/4/1986	DEM	Democrat	USS	United States Senator	BRE	Brevard			0	0	Graham	Bob		59596
11/4/1986	DEM	Democrat	USS	United States Senator	BRO	Broward			0	0	Graham	Bob		227862
11/4/1986	DEM	Democrat	USS	United States Senator	CAL	Calhoun			0	0	Graham	Bob		1663
11/4/1986	DEM	Democrat	USS	United States Senator	CHA	Charlotte			0	0	Graham	Bob		14465
11/4/1986	DEM	Democrat	USS	United States Senator	CIT	Citrus			0	0	Graham	Bob		15977
11/4/1986	DEM	Democrat	USS	United States Senator	CLA	Clay			0	0	Graham	Bob		11008
11/4/1986	DEM	Democrat	USS	United States Senator	CLL	Collier			0	0	Graham	Bob		13605
11/4/1986	DEM	Democrat	USS	United States Senator	CLM	Columbia			0	0	Graham	Bob		6100
11/4/1986	DEM	Democrat	USS	United States Senator	DES	Desoto			0	0	Graham	Bob		3117
11/4/1986	DEM	Democrat	USS	United States Senator	DIX	Dixie			0	0	Graham	Bob		2419
11/4/1986	DEM	Democrat	USS	United States Senator	DUV	Duval			0	0	Graham	Bob		88523
11/4/1986	DEM	Democrat	USS	United States Senator	ESC	Escambia			0	0	Graham	Bob		27726
11/4/1986	DEM	Democrat	USS	United States Senator	FLA	Flagler			0	0	Graham	Bob		3940
11/4/1986	DEM	Democrat	USS	United States Senator	FRA	Franklin			0	0	Graham	Bob		1328
11/4/1986	DEM	Democrat	USS	United States Senator	GAD	Gadsden			0	0	Graham	Bob		6640
11/4/1986	DEM	Democrat	USS	United States Senator	GIL	Gilchrist			0	0	Graham	Bob		1757
